"day_local","take_off","datetime_utc","epoch","dji_lat","dji_long","dji_alt","temp","hum","pres","dewtemp","temp_k","svp","avp","mratio","pottemp","vpottemp","dji_status","date","time","wind_alt","wspd","wd_char","dir","rad","u","v"
20230309,"09",2023-03-08 23:41:13,1678318873,-23.5044378882571,152.093440252405,1250.35,19,78.1,876.53,15.1,292.5,21.9283937691906,17.1260755337378,12.3945270628527,303.723375329517,306.019724962554,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:14,1678318874,-23.5044379595445,152.093440444394,1253.6,18.97,78.2,876.17,15.09,292.47,21.8873881737038,17.1159375518363,12.3922348365101,303.727870643195,306.023829573832,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:15,1678318875,-23.5044379708148,152.093440457888,1256.71,18.98,78.4,875.83,15.14,292.48,21.9010492214908,17.1704225896488,12.4373943050776,303.771940085879,306.076600238456,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:16,1678318876,-23.5044380560104,152.093440514709,1260,18.94,78.6,875.54,15.14,292.44,21.846449892766,17.1713096157141,12.4422518683717,303.759136053737,306.064599137378,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:17,1678318877,-23.5044382779215,152.093440414167,1263.15,18.93,78.7,875.22,15.15,292.43,21.8328187416499,17.1824283496785,12.4551130553579,303.780475519621,306.088483821251,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:18,1678318878,-23.5044383791893,152.093440551355,1266.14,18.85,78.9,874.9,15.11,292.35,21.7240379972613,17.1402659798392,12.4285750527315,303.729103131438,306.031804303358,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:19,1678318879,-23.5044384350046,152.093440543403,1269.05,18.88,78.9,874.61,15.14,292.38,21.7647748984373,17.172407394867,12.4565593105551,303.789044474852,306.097385887595,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:20,1678318880,-23.504438382773,152.093440600495,1271.89,18.86,79.1,874.32,15.16,292.36,21.737609522029,17.1944491319249,12.4770887015937,303.797048006281,306.109254662587,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:21,1678318881,-23.5044383474712,152.09344075615,1274.73,18.81,79.3,874.02,15.15,292.31,21.6698262401416,17.1841722084323,12.473847663474,303.774876352059,306.086313686339,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:22,1678318882,-23.5044384527676,152.093440831637,1277.8,18.81,79.4,873.72,15.17,292.31,21.6698262401416,17.2058420346725,12.4942681574896,303.804673832021,306.120122240058,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:23,1678318883,-23.5044384336886,152.093440830694,1280.95,18.77,79.6,873.43,15.17,292.27,21.615733263773,17.2061236779633,12.498708620405,303.791913683086,306.108087715406,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:24,1678318884,-23.5044384379363,152.093440854337,1283.79,18.75,79.8,873.1,15.19,292.25,21.588731249121,17.2278075367985,12.5196022817663,303.803924933184,306.124062563384,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:25,1678318885,-23.5044385337265,152.093440980786,1286.8,18.76,80.3,872.78,15.3,292.26,21.6022285532022,17.3465895282214,12.6123882429582,303.846142354518,306.183799917753,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:26,1678318886,-23.5044385560379,152.093441140182,1289.95,18.71,80.2,872.52,15.23,292.21,21.5348160285654,17.2709224549094,12.5600786031993,303.820022251283,306.147784301311,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:27,1678318887,-23.5044386320436,152.093441333439,1292.95,18.67,80.2,872.23,15.19,292.17,21.4810190354963,17.227777266468,12.5323190297303,303.807286866024,306.129806869987,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:28,1678318888,-23.5044385343122,152.093441435276,1295.95,18.64,80.3,871.92,15.18,292.14,21.4407487446917,17.2169212419875,12.5288053489167,303.806946233313,306.128812470047,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:29,1678318889,-23.5044386616356,152.093441579475,1298.79,18.58,80.3,871.64,15.12,292.08,21.3604069276051,17.1524067628669,12.4850056557108,303.772424848434,306.085911118226,"ascent","08/03/2023",NA,1300,1.8,"WNW",292.5,5.10508806208341,1.663,-0.689
20230309,"09",2023-03-08 23:41:30,1678318890,-23.5044387542607,152.093441620159,1301.8,18.59,80.6,871.31,15.19,292.09,21.3737788492617,17.2272657525049,12.5454385745498,303.815693497242,306.140709180902,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:31,1678318891,-23.5044388080286,152.093441723031,1304.95,18.59,80.9,870.95,15.25,292.09,21.3737788492617,17.2913870890527,12.598389877547,303.851568119374,306.186672836617,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:32,1678318892,-23.5044388410352,152.093441739353,1307.95,18.57,81.1,870.67,15.27,292.07,21.3470423504067,17.3124513461799,12.6181872777359,303.858676536625,306.197505405393,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:33,1678318893,-23.5044388363337,152.093441761984,1310.95,18.54,81.2,870.4,15.26,292.04,21.3069926512284,17.3012780327975,12.6138694396881,303.854390664507,306.192386228143,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:34,1678318894,-23.5044388337506,152.093441756038,1313.79,18.51,81.4,870.09,15.26,292.01,21.2670089286328,17.3113452679071,12.6259462013185,303.854100984652,306.194332759222,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:35,1678318895,-23.5044389303641,152.09344189412,1316.65,18.47,81.5,869.81,15.24,291.97,21.2137997688168,17.2892468115857,12.6136434792753,303.840418230798,306.178264403993,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:36,1678318896,-23.5044390212245,152.093442071139,1319.8,18.47,81.7,869.48,15.28,291.97,21.2137997688168,17.3316744111233,12.6501234700391,303.873361977085,306.218223661527,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:37,1678318897,-23.50443907814,152.093442172308,1322.95,18.44,81.7,869.15,15.25,291.94,21.1739696318892,17.2991331892535,12.6307811483514,303.875095342628,306.216385036309,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:38,1678318898,-23.5044391324337,152.093442285177,1325.95,18.42,81.8,868.88,15.25,291.92,21.1474526954793,17.2986163049021,12.634400644686,303.881252182355,306.223260250329,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:39,1678318899,-23.504439127356,152.093442371161,1328.79,18.37,81.6,868.51,15.17,291.87,21.0812878640092,17.2023308970315,12.5681162479138,303.866179663821,306.195785200413,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:40,1678318900,-23.5044391164513,152.093442215423,1331.8,18.3,81.2,868.25,15.02,291.8,20.9889624547307,17.0430375132413,12.4532088073417,303.819291747798,306.127242046497,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:41,1678318901,-23.5044391473195,152.093442215387,1334.95,18.28,81,867.99,14.96,291.78,20.9626490565737,16.9797457358247,12.4098298491625,303.824465331803,306.124415382259,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:42,1678318902,-23.5044392945197,152.09344226993,1337.95,18.27,80.9,867.61,14.93,291.77,20.9495032222019,16.9481481067613,12.3918095709849,303.852065433488,306.148884362376,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:43,1678318903,-23.5044394077873,152.09344226432,1340.79,18.27,80.8,867.32,14.92,291.77,20.9495032222019,16.9271986035391,12.3804078517063,303.881089678433,306.176014493904,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:44,1678318904,-23.5044395282526,152.093442425967,1343.65,18.24,80.7,867.08,14.87,291.74,20.9101091371759,16.874458073701,12.3445521941912,303.873871439139,306.162095427663,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:45,1678318905,-23.5044395087101,152.093442514102,1346.8,18.23,80.4,866.71,14.8,291.73,20.8969922368887,16.8011817584585,12.2952377878949,303.900512685979,306.179795417055,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:46,1678318906,-23.5044395108035,152.093442627908,1349.95,18.18,80.2,866.43,14.71,291.68,20.8315160433451,16.7068758667628,12.2288958458674,303.876478736209,306.143283759378,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:47,1678318907,-23.5044395186851,152.093442780926,1352.95,18.16,80,866.09,14.65,291.66,20.8053760464098,16.6443008371279,12.1870718774261,303.889718888903,306.148869655518,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:48,1678318908,-23.5044394200475,152.09344297338,1355.79,18.15,79.9,865.85,14.62,291.65,20.7923168516568,16.6130611644738,12.1671881897132,303.90336306745,306.158929207506,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:49,1678318909,-23.5044393898798,152.093443123,1358.65,18.15,79.8,865.55,14.61,291.65,20.7923168516568,16.5922688476221,12.1559567413884,303.933454495847,306.187161670165,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:50,1678318910,-23.5044394134459,152.093443185028,1361.8,18.14,79.8,865.2,14.6,291.64,20.7792648548736,16.5818533541891,12.1531873569627,303.958155739715,306.211532593097,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:51,1678318911,-23.5044394971649,152.093443160637,1364.95,18.13,79.9,864.95,14.61,291.63,20.7662200526818,16.5922098220928,12.1645099067021,303.972831129113,306.228416243653,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:52,1678318912,-23.5044395220158,152.093443261399,1367.95,18.16,79.9,864.63,14.63,291.66,20.8053760464098,16.6234954610815,12.1924954780277,304.036242895024,306.297488810183,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:53,1678318913,-23.5044396557633,152.093443374339,1370.79,18.12,80,864.32,14.61,291.62,20.7531824417043,16.6025459533634,12.1812821681567,304.025693477616,306.284781360375,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:54,1678318914,-23.5044397230761,152.093443387757,1373.8,18.14,80.1,864.02,14.65,291.64,20.7792648548736,16.6441911487538,12.2167608051314,304.076703199729,306.342750932866,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:55,1678318915,-23.5044398211588,152.0934434176,1376.95,18.14,80.2,863.75,14.67,291.64,20.7792648548736,16.6649704136086,12.2362115798613,304.103857732149,306.373716010882,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:56,1678318916,-23.5044398214193,152.093443579616,1379.95,18.1,80.2,863.42,14.63,291.6,20.7271287798901,16.6231572814719,12.2096642462255,304.095347390199,306.360217665387,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:57,1678318917,-23.5044399164564,152.093443730936,1382.79,18.11,80.3,863.12,14.66,291.61,20.7401520185652,16.6543420709079,12.2373554565521,304.135972134984,306.40628233385,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:58,1678318918,-23.5044398972742,152.093443875084,1385.65,18.06,80.4,862.82,14.63,291.56,20.6751076023826,16.6227865123156,12.2180436927371,304.114028960538,306.38059284152,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:41:59,1678318919,-23.5044400348993,152.093443904139,1388.8,18.05,80.5,862.52,14.64,291.55,20.6621202354537,16.6330067895402,12.2300393739668,304.133815400761,306.402752208518,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:00,1678318920,-23.5044400115499,152.093443994948,1391.95,18.01,80.5,862.2,14.6,291.51,20.6102423765239,16.5912451131017,12.2033465989553,304.12433089309,306.388245010719,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:01,1678318921,-23.5044400896391,152.09344405429,1394.95,18,80.7,861.93,14.63,291.5,20.5972907971695,16.6220136733158,12.2303278942366,304.141113361793,306.410158142738,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:02,1678318922,-23.5044401128939,152.093444084993,1397.79,18,80.8,861.63,14.65,291.5,20.5972907971695,16.642610964113,12.2501292630649,304.171365322899,306.44430983433,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:03,1678318923,-23.5044402062314,152.093444188533,1400.65,17.95,80.8,861.33,14.6,291.45,20.5326400446587,16.5903731560842,12.2152602576987,304.149452162145,306.415763638537,"ascent","08/03/2023",NA,1400,1.6,"N",0,0,0,-1.6
20230309,"09",2023-03-08 23:42:04,1678318924,-23.5044402959566,152.093444274008,1403.81,17.93,80.8,861.02,14.58,291.43,20.506829681658,16.5695183827797,12.2040825044007,304.159861780261,306.424176929354,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:05,1678318925,-23.5044403627661,152.093444402761,1407,17.9,80.8,860.67,14.55,291.4,20.4681675583403,16.538279387139,12.1856736090319,304.163882484477,306.4248119798,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:06,1678318926,-23.5044405058816,152.093444470503,1409.95,17.88,80.9,860.42,14.55,291.38,20.4424283845125,16.5379245630706,12.1890169727415,304.168252542528,306.429834858142,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:07,1678318927,-23.5044405875848,152.093444515415,1412.79,17.91,81.1,860.09,14.62,291.41,20.4810478144217,16.610129777496,12.2480722805915,304.232911924694,306.505934608881,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:08,1678318928,-23.5044405875346,152.093444597332,1415.65,17.9,81.4,859.82,14.67,291.4,20.4681675583403,16.661088392489,12.2903251152497,304.249763606021,306.530753997704,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:09,1678318929,-23.5044405903171,152.093444659903,1418.65,17.85,81.3,859.51,14.6,291.35,20.4038729194305,16.588348683497,12.2401117761781,304.228901913814,306.500417330445,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:10,1678318930,-23.5044406257362,152.093444740888,1421.65,17.81,81.3,859.19,14.56,291.31,20.352564977522,16.5466353267254,12.2133647585937,304.219498758849,306.48598041891,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:11,1678318931,-23.5044407164147,152.093444792701,1424.8,17.78,81.1,858.89,14.5,291.28,20.314158412905,16.474782472866,12.1636222155714,304.218522452177,306.47576595081,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:12,1678318932,-23.5044407715641,152.093444901842,1427.79,17.72,80.8,858.62,14.38,291.22,20.2375361869352,16.3519292390436,12.0750266831549,304.183181145315,306.423723362942,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:13,1678318933,-23.5044407966633,152.093444840095,1430.65,17.73,80.6,858.28,14.35,291.23,20.2502889038973,16.3217328565412,12.0571631409057,304.228051010009,306.46560862828,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:14,1678318934,-23.5044409079896,152.093444771231,1433.8,17.67,80.5,857.98,14.27,291.17,20.1738783434548,16.2399720664811,11.9998753664914,304.195756181626,306.422445989955,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:15,1678318935,-23.5044408675837,152.093444833025,1436.95,17.7,80.5,857.69,14.3,291.2,20.2120519112439,16.2707017885514,12.0271645931303,304.256484569704,306.488683688957,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:16,1678318936,-23.5044409999253,152.093444978763,1439.95,17.64,80.3,857.34,14.21,291.14,20.1357681108954,16.169021793049,11.95553192534,304.229270303391,306.447976183169,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:17,1678318937,-23.5044410472132,152.09344500943,1442.79,17.64,80.5,857.12,14.24,291.14,20.1357681108954,16.2092933292708,11.9890186818066,304.251578999927,306.476662497332,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:18,1678318938,-23.5044411597634,152.093445111467,1445.65,17.63,80.4,856.79,14.21,291.13,20.1230787590602,16.1789553222844,11.9708453814799,304.274604349319,306.496483137047,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:19,1678318939,-23.50444125023,152.093445233965,1448.8,17.6,80.3,856.55,14.17,291.1,20.0850528342199,16.1282974258786,11.9360520072826,304.267603710082,306.482973614711,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:20,1678318940,-23.5044413182993,152.093445328326,1451.95,17.61,80.4,856.19,14.2,291.11,20.0977211240341,16.1585677837234,11.9640099393982,304.31460456432,306.535506566084,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:21,1678318941,-23.504441478905,152.093445409416,1454.95,17.59,80.3,855.89,14.16,291.09,20.0723915584585,16.1181304214421,11.9377582667248,304.324167472672,306.540265963739,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:22,1678318942,-23.5044415864186,152.093445396671,1457.79,17.58,80.2,855.55,14.13,291.08,20.0597372934412,16.0879093093399,11.9197722733347,304.348261026503,306.561195824068,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:23,1678318943,-23.504441691296,152.093445393123,1460.65,17.59,80,855.27,14.1,291.09,20.0723915584585,16.0579132467668,11.9010920597338,304.387182545518,306.596931873097,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:24,1678318944,-23.5044416998217,152.093445608957,1463.8,17.55,79.8,855.04,14.02,291.05,20.0218165297899,15.9774095907723,11.8435377250295,304.368743601136,306.567673246404,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:25,1678318945,-23.504441845706,152.093445667978,1466.95,17.52,79.4,854.64,13.91,291.02,19.983958743855,15.8672632426209,11.7659543360523,304.378061121549,306.562653126061,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:26,1678318946,-23.5044419160507,152.093445811683,1469.95,17.53,79.2,854.39,13.89,291.03,19.9965710138128,15.8372842429397,11.7468055323012,304.413964909734,306.595258814472,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:27,1678318947,-23.5044419953156,152.09344591613,1472.79,17.52,79.1,854.09,13.86,291.02,19.983958743855,15.8073113663893,11.7283508103677,304.434050351969,306.61206105007,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:28,1678318948,-23.5044420547251,152.093446013833,1475.65,17.53,78.9,853.82,13.83,291.03,19.9965710138128,15.7772945298983,11.7094317684636,304.472014818331,306.646783330913,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:29,1678318949,-23.5044420767786,152.093446142937,1478.8,17.53,78.8,853.48,13.81,291.03,19.9965710138128,15.7572979588845,11.6990581580375,304.506664809308,306.679753929788,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:30,1678318950,-23.5044421992661,152.09344621005,1481.95,17.51,78.3,853.15,13.69,291.01,19.971353461518,15.6375697603686,11.6130804901291,304.519384211033,306.676593164018,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:31,1678318951,-23.5044422825365,152.093446382858,1484.95,17.44,77.7,852.83,13.5,290.94,19.883311861638,15.4493333164928,11.4750939747822,304.478768750099,306.610061465786,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:32,1678318952,-23.5044424341397,152.093446501973,1487.79,17.48,77.8,852.58,13.56,290.98,19.9335795072542,15.5083248566438,11.523162349789,304.546139992584,306.686834107207,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:33,1678318953,-23.5044424848118,152.093446568625,1490.65,17.48,77.8,852.32,13.56,290.98,19.9335795072542,15.5083248566438,11.5267426323065,304.572680450665,306.714226299901,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:34,1678318954,-23.5044424377853,152.09344660813,1493.8,17.48,77.7,852.02,13.54,290.98,19.9335795072542,15.4883912771365,11.5157809007933,304.603316993838,306.743041480533,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:35,1678318955,-23.5044422605916,152.093446714737,1496.95,17.54,78.1,851.69,13.68,291.04,20.0091902746908,15.6271776045335,11.6254848252231,304.69984929115,306.860642210401,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:36,1678318956,-23.5044423392153,152.093446917919,1499.43,17.53,78.1,851.43,13.67,291.03,19.9965710138128,15.6173219617878,11.621630056357,304.715960638903,306.876151300659,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:37,1678318957,-23.5044426056757,152.09344735697,1500.3,17.64,78.1,851.29,13.78,291.14,20.1357681108954,15.7260348946093,11.7060121449427,304.845455908482,307.022255920091,"ascent","08/03/2023",23:43:00,1500,1.5,"N",0,0,0,-1.5
20230309,"09",2023-03-08 23:42:38,1678318958,-23.5044483867392,152.093454309142,1500.65,17.67,78.5,851.24,13.88,291.17,20.1738783434548,15.836494499612,11.7904993444142,304.881984572199,307.074758184124,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,"09",2023-03-08 23:42:39,1678318959,-23.504462947422,152.09347239001,1500.82,17.72,79.2,851.2,14.07,291.22,20.2375361869352,16.0281286600526,11.9364834051447,304.938433316509,307.158767771322,"peak",NA,NA,NA,NA,NA,NA,NA,NA,NA
