"day_local","take_off","datetime_utc","epoch","dji_lat","dji_long","dji_alt","temp","hum","pres","dewtemp","temp_k","svp","avp","mratio","pottemp","vpottemp","dji_status","date","time","wind_alt","wspd","wd_char","dir","rad","u","v"
20230309,15,2023-03-09 05:00:36,1678338036,-23.5044175467485,152.093408233407,79.67,27.13,95.6,1000.44,26.37,300.63,35.8627917354423,34.2848288990829,22.0711286014896,300.592217200861,304.639206985153,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:37,1678338037,-23.5044176320242,152.093408434084,82.52,27.12,95.6,1000.11,26.36,300.62,35.841750784056,34.2647137495575,22.0652565314547,300.610552610914,304.656712476161,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:38,1678338038,-23.5044179083223,152.093409360256,85.59,27.07,95.5,999.79,26.29,300.57,35.7367077614418,34.1285559121769,21.9817598089441,300.588036635007,304.618583588886,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:39,1678338039,-23.5044181715863,152.093409356507,88.72,27.05,95.8,999.43,26.32,300.55,35.6947659411938,34.1955857716636,22.0346769332763,300.598964657553,304.639361311904,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:40,1678338040,-23.5044178449212,152.093408942663,91.57,27.05,95.7,999.13,26.3,300.55,35.6947659411938,34.1598910057224,22.0177052229865,300.62474995377,304.662380901372,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:41,1678338041,-23.5044175380765,152.093408890953,94.41,27,95.8,998.8,26.27,300.5,35.5900995358709,34.0953153553643,21.9821294838924,300.603108123351,304.633924955428,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:42,1678338042,-23.5044178951885,152.093409081798,97.5,26.95,95.7,998.44,26.2,300.45,35.4857014435198,33.9598162814485,21.8998661549859,300.584049314441,304.59952708791,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:43,1678338043,-23.5044181968894,152.093409481318,100.62,26.93,95.8,998.09,26.2,300.43,35.4440172038829,33.9553684813198,21.9048459042074,300.594150542146,304.610676356018,"ascent","09/03/2023",NA,100,3.9,"E",90,1.5707963267949,-3.9,0
20230309,15,2023-03-09 05:00:44,1678338044,-23.5044183273252,152.093409551063,103.68,26.9,95.8,997.76,26.17,300.4,35.3815710824673,33.8955450970037,21.8723826537468,300.592533321999,304.603085018123,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:45,1678338045,-23.5044181945714,152.093409381238,106.58,26.88,96.1,997.39,26.21,300.38,35.3399937727068,33.9617340155712,21.9250155423675,300.604374242195,304.624735144387,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:46,1678338046,-23.5044184173801,152.093409160411,109.47,26.88,96.2,997.11,26.22,300.38,35.3399937727068,33.9970740093439,21.9550164378095,300.628489874894,304.654674971389,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:47,1678338047,-23.5044187279507,152.093409724688,112.57,26.81,95.9,996.69,26.1,300.31,35.1948092625991,33.7518220828325,21.8005903829323,300.594613312651,304.592028734699,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:48,1678338048,-23.5044187746666,152.0934099914,115.7,26.8,95.9,996.42,26.09,300.3,35.1741112325967,33.7319726720603,21.7934309426021,300.607872849891,304.604151769723,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:49,1678338049,-23.5044185165944,152.093410015541,118.57,26.78,96.1,996.12,26.11,300.28,35.1327470870357,33.7625699506413,21.8206925789759,300.613714593342,304.615070258553,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:50,1678338050,-23.5044181351531,152.093409879294,121.42,26.76,96.4,995.75,26.14,300.26,35.0914254632446,33.8281341465678,21.8729663416827,300.625600808669,304.63670073391,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:51,1678338051,-23.5044183172144,152.093410000034,124.5,26.71,96.5,995.38,26.11,300.21,34.9883071940008,33.7637164422108,21.8382519874413,300.607458301909,304.611950570367,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:52,1678338052,-23.5044185717757,152.093409799728,127.71,26.71,96.7,995.07,26.14,300.21,34.9883071940008,33.8336930565988,21.8921631636328,300.634212470108,304.648947741607,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:53,1678338053,-23.5044187027049,152.093410020707,130.51,26.66,97.1,994.72,26.16,300.16,34.8854538780154,33.873775715553,21.9269970046377,300.614355985992,304.635213736778,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:54,1678338054,-23.5044186192841,152.093410112922,133.32,26.66,97.3,994.43,26.2,300.16,34.8854538780154,33.943546623309,21.9803908936753,300.639400939241,304.670385585159,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:55,1678338055,-23.5044185452663,152.093410216075,136.38,26.66,97.1,994.01,26.16,300.16,34.8854538780154,33.873775715553,21.9432115453242,300.675689593588,304.700341654194,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:56,1678338056,-23.5044186445872,152.09341012865,139.58,26.59,97.1,993.7,26.09,300.09,34.7419032608792,33.7343880663137,21.8568009986743,300.632360211486,304.640585830737,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:57,1678338057,-23.5044186793725,152.093410296686,142.57,26.54,97.5,993.37,26.11,300.04,34.6396834851434,33.7736913980148,21.89068741774,300.610796227356,304.624948181869,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:58,1678338058,-23.504418922565,152.093410499717,145.34,26.54,97.7,993.1,26.15,300.04,34.6396834851434,33.8429707649851,21.943349785494,300.634145058637,304.658266382153,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:00:59,1678338059,-23.5044189713345,152.093410580075,148.32,26.54,97.9,992.78,26.18,300.04,34.6396834851434,33.9122501319554,21.9971963990602,300.661828318597,304.696195863804,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:00,1678338060,-23.5044189746018,152.093410608218,151.5,26.44,97.7,992.39,26.05,299.94,34.4360323595334,33.6440036152641,21.8259695555366,300.595364308676,304.597443323337,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:01,1678338061,-23.5044188696834,152.093410363815,154.72,26.42,97.8,992.03,26.04,299.92,34.3954279713219,33.6387285559528,21.8306245302313,300.606481272099,304.609561878742,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:02,1678338062,-23.5044192502231,152.093410886994,157.51,26.41,97.9,991.71,26.05,299.91,34.3751414771268,33.6532635061071,21.8476834466963,300.624168034463,304.630612446845,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:03,1678338063,-23.5044191632873,152.093410970428,160.32,26.39,98.1,991.39,26.07,299.89,34.3345998657394,33.6822424682904,21.8744645046993,300.631839709746,304.643297618841,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:04,1678338064,-23.5044190062275,152.093410883401,163.47,26.34,98.1,991.07,26.02,299.84,34.2334286569975,33.5829935125145,21.8150370014986,300.609442207665,304.609703931569,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:05,1678338065,-23.5044189066923,152.093410879517,166.65,26.26,98,990.68,25.92,299.76,34.0720967748805,33.3906548393829,21.6945750994089,300.563034745766,304.540593016699,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:06,1678338066,-23.5044191895773,152.093411022551,169.56,26.27,98,990.36,25.93,299.77,34.0922268395547,33.4103823027637,21.7150987852993,300.60080679428,304.582628285112,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:07,1678338067,-23.5044190433237,152.093411113191,172.42,26.24,98.3,990.01,25.95,299.74,34.0318678177618,33.4533260648598,21.7519419178415,300.601080189776,304.58966110418,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:08,1678338068,-23.5044191469111,152.093411477752,175.47,26.19,97.9,989.7,25.83,299.69,33.9314770512924,33.2189160332153,21.6012313798109,300.577830811225,304.538470086532,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:09,1678338069,-23.504419390604,152.093411733076,178.61,26.15,97.9,989.34,25.79,299.65,33.8513509547067,33.1404725846578,21.5565675808228,300.568953779345,304.521287107898,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:10,1678338070,-23.504419425036,152.093411514515,181.61,26.15,97.9,989.02,25.79,299.65,33.8513509547067,33.1404725846578,21.5637840777013,300.596736245969,304.55075814604,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:11,1678338071,-23.5044194609453,152.093411547223,184.47,26.12,97.9,988.67,25.76,299.62,33.791364993532,33.0817463286678,21.5321334110062,300.597038727561,304.54526100747,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:12,1678338072,-23.5044194270571,152.093411317869,187.49,26.13,98.1,988.37,25.81,299.63,33.8113499790363,33.1689343294346,21.5976330285978,300.633138020073,304.593846176701,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:13,1678338073,-23.5044195570069,152.093411484291,190.64,26.05,98.2,988.02,25.74,299.55,33.6517590503676,33.046027387461,21.5227202454012,300.583286053688,304.529601739156,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:14,1678338074,-23.5044196416339,152.093412041711,193.62,26.04,98,987.7,25.7,299.54,33.6318565694014,32.9592194380133,21.4714256803763,300.601071548743,304.538215024736,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:15,1678338075,-23.5044198670073,152.093412241881,196.44,25.92,97.2,987.4,25.44,299.42,33.3938283475337,32.4588011538027,21.1409881341628,300.506727782632,304.382063374068,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:16,1678338076,-23.5044195143508,152.093412190977,199.25,25.92,97.1,987.06,25.42,299.42,33.3938283475337,32.4254073254552,21.1260211487946,300.536298924823,304.409272011134,"ascent","09/03/2023",NA,200,3.2,"E",90,1.5707963267949,-3.2,0
20230309,15,2023-03-09 05:01:17,1678338077,-23.5044199580162,152.093412148336,202.47,25.94,97.7,986.75,25.55,299.44,33.4333971199177,32.6644289861595,21.2939965908225,300.583348630569,304.487727319178,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:18,1678338078,-23.5044197942201,152.093412078258,205.59,25.95,97.8,986.31,25.57,299.45,33.4531968755838,32.717226544321,21.3394375043648,300.631694104045,304.545033965425,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:19,1678338079,-23.5044196478477,152.093412180896,208.37,25.95,98,986.02,25.61,299.45,33.4531968755838,32.7841329380721,21.3910825935886,300.656954106049,304.580094525997,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:20,1678338080,-23.5044200086523,152.093412435278,211.22,25.87,98,985.69,25.53,299.37,33.2950855177813,32.6291838074257,21.2938913319084,300.605379739979,304.510025296861,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:21,1678338081,-23.5044199761942,152.093412828545,214.17,25.89,98.2,985.37,25.58,299.39,33.3345519690339,32.7345300335913,21.3721788521172,300.653352880827,304.572979391284,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:22,1678338082,-23.5044202696385,152.093412932819,217.28,25.92,98.7,985.05,25.7,299.42,33.3938283475337,32.9597085790157,21.5315187326346,300.71138452611,304.660995939625,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:23,1678338083,-23.5044200747475,152.093412693077,220.48,25.92,99.3,984.63,25.8,299.42,33.3938283475337,33.1600715491009,21.6765334191628,300.748027600346,304.724724149672,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:24,1678338084,-23.5044200811623,152.093412703002,223.52,25.86,99.1,984.35,25.71,299.36,33.2753676190391,32.9758893104677,21.5583056591339,300.712196465412,304.666732187979,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:25,1678338085,-23.5044203183207,152.093412829188,226.52,25.79,99,984.03,25.62,299.29,33.1376280120192,32.806251731899,21.4507937032058,300.669810388058,304.604070094062,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:26,1678338086,-23.5044205405933,152.093412892042,229.53,25.71,98.8,983.66,25.51,299.21,32.9808220689367,32.5850522041094,21.3094929756676,300.621741679829,304.529460784351,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:27,1678338087,-23.5044204334595,152.09341300509,232.52,25.64,97.7,983.35,25.25,299.14,32.844149558892,32.0887341190375,20.9808079818476,300.578479356383,304.425370765282,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:28,1678338088,-23.5044202253386,152.093412988174,235.37,25.59,97.2,983,25.11,299.09,32.7468298421375,31.8299186065576,20.8135798875403,300.558807591072,304.374787490219,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:29,1678338089,-23.5044202297187,152.093413123623,238.22,25.62,97.6,982.7,25.21,299.12,32.805191361695,32.0178667690143,20.9472250484435,300.615170405594,304.456373118346,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:30,1678338090,-23.504420412241,152.093413165879,241.23,25.43,95.5,982.35,24.66,298.93,32.4370994218924,30.9774299479072,20.2518263729686,300.454798985664,304.166501623074,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:31,1678338091,-23.504420383257,152.093413486961,244.37,25.46,95,981.98,24.6,298.96,32.494977922347,30.8702290262297,20.1873189966141,300.517296130756,304.217945628561,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:32,1678338092,-23.5044203977938,152.093413481196,247.52,25.51,95.2,981.67,24.68,299.01,32.5916428318499,31.0272439759211,20.2999652744578,300.594672310267,304.316929770114,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:33,1678338093,-23.5044204552536,152.093413546202,250.52,25.46,94.7,981.34,24.55,298.96,32.494977922347,30.7727440924626,20.1350546468337,300.573279724299,304.265035966002,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:34,1678338094,-23.5044205453633,152.093413809756,253.52,25.49,94.6,980.99,24.56,298.99,32.5529467302432,30.79508760681,20.1575701879594,300.634080574725,304.330712648572,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:35,1678338095,-23.5044206007122,152.093413924044,256.52,25.52,94.6,980.71,24.59,299.02,32.6110059648134,30.8500116427134,20.2006421752772,300.688769288725,304.393974091786,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:36,1678338096,-23.5044207493508,152.093414058556,259.52,25.49,94.7,980.36,24.58,298.99,32.5529467302432,30.8276405535403,20.1929585699039,300.689266138661,304.393067733728,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:37,1678338097,-23.5044208572309,152.093414048048,262.34,25.44,94.7,980.01,24.53,298.94,32.4563822285719,30.7361939704576,20.1385421596797,300.669655192986,304.363234794603,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:38,1678338098,-23.5044208344986,152.093413965164,265.17,25.51,94.7,979.72,24.6,299.01,32.5916428318499,30.8642857617618,20.2313792573347,300.765491791031,304.477281237516,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:39,1678338099,-23.5044206966736,152.093414124022,268.31,25.46,94.4,979.33,24.49,298.96,32.494977922347,30.6752591586956,20.1117330863848,300.749408874456,304.439049895131,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:40,1678338100,-23.5044207599326,152.09341421948,271.46,25.46,94.2,979.03,24.46,298.96,32.494977922347,30.6102692028509,20.074096434176,300.775736668406,304.458795365601,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:41,1678338101,-23.5044210035302,152.093414173557,274.33,25.41,93.6,978.66,24.3,298.91,32.3985638669002,30.3250557794185,19.8888325881808,300.757912794573,304.40676429863,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:42,1678338102,-23.5044212669543,152.093414206222,277.21,25.38,93.3,978.38,24.22,298.88,32.3408356142285,30.1739996280752,19.7924528439101,300.752314667285,304.383416530791,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:43,1678338103,-23.5044214272713,152.093414174399,280.22,25.38,93.2,978.01,24.2,298.88,32.3408356142285,30.1416587924609,19.7782821771048,300.784818957895,304.413713242498,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:44,1678338104,-23.504421378609,152.093414223368,283.35,25.38,93,977.68,24.16,298.88,32.3408356142285,30.0769771212325,19.7413653274999,300.813822612937,304.436292709273,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:45,1678338105,-23.5044214959433,152.093414392288,286.46,25.37,92.9,977.34,24.14,298.87,32.3216128670064,30.0267783534489,19.714445978104,300.833652631687,304.451421595541,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:46,1678338106,-23.5044215224161,152.093414653934,289.27,25.37,92.9,977,24.14,298.87,32.3216128670064,30.0267783534489,19.7215242264424,300.863560726994,304.48298840805,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:47,1678338107,-23.5044215500585,152.09341468318,292.12,25.32,93.1,976.68,24.12,298.82,32.2256489604216,30.0020791821525,19.7114486126416,300.841383521797,304.458695399623,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:48,1678338108,-23.504421435954,152.093414474105,295.29,25.38,93.3,976.34,24.22,298.88,32.3408356142285,30.1739996280752,19.8351267550268,300.93172448398,304.572826012826,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:49,1678338109,-23.5044213497171,152.093414395576,298.45,25.33,93.4,976,24.19,298.83,32.2448217791239,30.1166635417017,19.8033525922655,300.911324733438,304.546347101686,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:50,1678338110,-23.5044214478592,152.093414986987,301.38,25.32,93.4,975.59,24.18,298.82,32.2256489604216,30.0987561290337,19.7997850016366,300.937380037922,304.572062246383,"ascent","09/03/2023",NA,300,3.2,"E",90,1.5707963267949,-3.2,0
20230309,15,2023-03-09 05:01:51,1678338111,-23.5044216281731,152.093415467092,304.17,25.32,93.5,975.33,24.19,298.82,32.2256489604216,30.1309817779942,19.8271119363957,300.960298660537,304.600274513808,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:52,1678338112,-23.5044217736196,152.093415651401,307.02,25.28,93.5,975.06,24.16,298.78,32.1490573669026,30.0593686380539,19.7841407628114,300.943817397227,304.575705452729,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:53,1678338113,-23.5044217737442,152.093415484349,310.17,25.23,93.2,974.7,24.05,298.73,32.0535418288559,29.8739009844937,19.6657037889685,300.925203477121,304.535126084793,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
20230309,15,2023-03-09 05:01:54,1678338114,-23.5044216583712,152.093415218628,313.32,25.2,93.1,974.37,24,298.7,31.9963517377307,29.7886034678272,19.6146332829597,300.924095852828,304.524630482385,"ascent",NA,NA,NA,NA,NA,NA,NA,NA,NA
