"date","time","wind_alt","wspd","wd_char","day_local","dir","take_off","rad","u","v"
"30/03/2023",NA,1200,5.7,"W","20230330",270,"15",4.71238898038469,5.7,0
"30/03/2023",NA,1300,5.4,"W","20230330",270,"15",4.71238898038469,5.4,0
"30/03/2023",NA,1400,5.2,"W","20230330",270,"15",4.71238898038469,5.2,0
"30/03/2023",05:07:00,1500,4.6,"W","20230330",270,"15",4.71238898038469,4.6,0
"30/03/2023",23:42:00,10,10.6,"S","20230331",180,"09",3.14159265358979,0,10.6
"30/03/2023",NA,100,9.4,"S","20230331",180,"09",3.14159265358979,0,9.4
"30/03/2023",NA,200,7.9,"S","20230331",180,"09",3.14159265358979,0,7.9
"30/03/2023",NA,300,7.7,"S","20230331",180,"09",3.14159265358979,0,7.7
"30/03/2023",NA,400,7.1,"S","20230331",180,"09",3.14159265358979,0,7.1
"30/03/2023",23:45:00,500,4.7,"S","20230331",180,"09",3.14159265358979,0,4.7
"30/03/2023",NA,600,3.3,"S","20230331",180,"09",3.14159265358979,0,3.3
"30/03/2023",NA,700,1.5,"S","20230331",180,"09",3.14159265358979,0,1.5
"30/03/2023",NA,800,0.6,"W","20230331",270,"09",4.71238898038469,0.6,0
"30/03/2023",NA,900,1.3,"N","20230331",0,"09",0,0,-1.3
"30/03/2023",23:47:00,1000,1.3,"N","20230331",0,"09",0,0,-1.3
"30/03/2023",NA,1100,1.3,"N","20230331",0,"09",0,0,-1.3
"30/03/2023",NA,1200,1.6,"NE","20230331",45,"09",0.785398163397448,-1.131,-1.131
"30/03/2023",NA,1300,1.9,"NE","20230331",45,"09",0.785398163397448,-1.344,-1.344
"30/03/2023",NA,1400,2,"N","20230331",0,"09",0,0,-2
"30/03/2023",23:50:00,1500,3,"NW","20230331",315,"09",5.49778714378214,2.121,-2.121
"31/03/2023",02:11:00,10,9.1,"SE","20230331",135,"12",2.35619449019234,-6.435,6.435
"31/03/2023",NA,100,7.5,"SE","20230331",135,"12",2.35619449019234,-5.303,5.303
"31/03/2023",NA,200,6.6,"SE","20230331",135,"12",2.35619449019234,-4.667,4.667
"31/03/2023",NA,300,7.7,"SE","20230331",135,"12",2.35619449019234,-5.445,5.445
"31/03/2023",NA,400,5.5,"SE","20230331",135,"12",2.35619449019234,-3.889,3.889
"31/03/2023",02:14:00,500,3.4,"SE","20230331",135,"12",2.35619449019234,-2.404,2.404
"31/03/2023",NA,600,1.1,"S","20230331",180,"12",3.14159265358979,0,1.1
"31/03/2023",NA,700,0.7,"SW","20230331",225,"12",3.92699081698724,0.495,0.495
"31/03/2023",NA,800,0.5,"SW","20230331",225,"12",3.92699081698724,0.354,0.354
"31/03/2023",NA,900,1.2,"S","20230331",180,"12",3.14159265358979,0,1.2
"31/03/2023",02:17:00,1000,0.7,"S","20230331",180,"12",3.14159265358979,0,0.7
"31/03/2023",NA,1100,0.5,"SW","20230331",225,"12",3.92699081698724,0.354,0.354
"31/03/2023",NA,1200,0.9,"NW","20230331",315,"12",5.49778714378214,0.636,-0.636
"31/03/2023",NA,1300,1.6,"NW","20230331",315,"12",5.49778714378214,1.131,-1.131
"31/03/2023",NA,1400,2.6,"W","20230331",270,"12",4.71238898038469,2.6,0
"31/03/2023",02:19:00,1500,3.5,"W","20230331",270,"12",4.71238898038469,3.5,0
"31/03/2023",04:59:00,10,7.4,"SE","20230331",135,"15",2.35619449019234,-5.233,5.233
"31/03/2023",NA,100,6.2,"SE","20230331",135,"15",2.35619449019234,-4.384,4.384
"31/03/2023",NA,200,5.3,"SE","20230331",135,"15",2.35619449019234,-3.748,3.748
"31/03/2023",NA,300,4.4,"SE","20230331",135,"15",2.35619449019234,-3.111,3.111
"31/03/2023",NA,400,2.1,"SE","20230331",135,"15",2.35619449019234,-1.485,1.485
"31/03/2023",05:02:00,500,0,"SE","20230331",135,"15",2.35619449019234,0,0
"31/03/2023",NA,600,0.4,"W","20230331",270,"15",4.71238898038469,0.4,0
"31/03/2023",NA,700,0.2,"NW","20230331",315,"15",5.49778714378214,0.141,-0.141
"31/03/2023",NA,800,0.2,"SW","20230331",225,"15",3.92699081698724,0.141,0.141
"31/03/2023",NA,900,0.7,"SW","20230331",225,"15",3.92699081698724,0.495,0.495
"31/03/2023",05:05:00,1000,0.9,"SW","20230331",225,"15",3.92699081698724,0.636,0.636
"31/03/2023",NA,1100,0.6,"SW","20230331",225,"15",3.92699081698724,0.424,0.424
"31/03/2023",NA,1200,0.9,"W","20230331",270,"15",4.71238898038469,0.9,0
"31/03/2023",NA,1300,1.7,"W","20230331",270,"15",4.71238898038469,1.7,0
"31/03/2023",NA,1400,2.5,"W","20230331",270,"15",4.71238898038469,2.5,0
"31/03/2023",05:08:00,1500,2.5,"SW","20230331",225,"15",3.92699081698724,1.768,1.768
"31/03/2023",23:12:00,10,3.4,"E","20230401",90,"09",1.5707963267949,-3.4,0
"31/03/2023",NA,100,2.8,"E","20230401",90,"09",1.5707963267949,-2.8,0
"31/03/2023",NA,200,2.4,"E","20230401",90,"09",1.5707963267949,-2.4,0
"31/03/2023",NA,300,2.2,"E","20230401",90,"09",1.5707963267949,-2.2,0
"31/03/2023",NA,400,2.1,"E","20230401",90,"09",1.5707963267949,-2.1,0
"31/03/2023",23:15:00,500,2.1,"NE","20230401",45,"09",0.785398163397448,-1.485,-1.485
"31/03/2023",NA,600,2.4,"NE","20230401",45,"09",0.785398163397448,-1.697,-1.697
"31/03/2023",NA,700,2.1,"NE","20230401",45,"09",0.785398163397448,-1.485,-1.485
"31/03/2023",NA,800,2.1,"NE","20230401",45,"09",0.785398163397448,-1.485,-1.485
"31/03/2023",NA,900,1.9,"NE","20230401",45,"09",0.785398163397448,-1.344,-1.344
"31/03/2023",23:18:00,1000,1.7,"NE","20230401",45,"09",0.785398163397448,-1.202,-1.202
"31/03/2023",NA,1100,1.3,"E","20230401",90,"09",1.5707963267949,-1.3,0
"31/03/2023",NA,1200,1.1,"E","20230401",90,"09",1.5707963267949,-1.1,0
"31/03/2023",NA,1300,1.2,"NE","20230401",45,"09",0.785398163397448,-0.849,-0.849
"31/03/2023",NA,1400,1.2,"NE","20230401",45,"09",0.785398163397448,-0.849,-0.849
"31/03/2023",23:21:00,1500,1.8,"N","20230401",0,"09",0,0,-1.8
"01/04/2023",02:02:00,10,4.4,"E","20230401",90,"12",1.5707963267949,-4.4,0
"01/04/2023",NA,100,3.5,"E","20230401",90,"12",1.5707963267949,-3.5,0
"01/04/2023",NA,200,3.1,"E","20230401",90,"12",1.5707963267949,-3.1,0
"01/04/2023",NA,300,3,"E","20230401",90,"12",1.5707963267949,-3,0
"01/04/2023",NA,400,2.6,"E","20230401",90,"12",1.5707963267949,-2.6,0
"01/04/2023",02:05:00,500,2.4,"E","20230401",90,"12",1.5707963267949,-2.4,0
"01/04/2023",NA,600,2.4,"E","20230401",90,"12",1.5707963267949,-2.4,0
"01/04/2023",NA,700,2.3,"E","20230401",90,"12",1.5707963267949,-2.3,0
"01/04/2023",NA,800,2,"E","20230401",90,"12",1.5707963267949,-2,0
"01/04/2023",NA,900,2,"E","20230401",90,"12",1.5707963267949,-2,0
"01/04/2023",02:08:00,1000,1.9,"E","20230401",90,"12",1.5707963267949,-1.9,0
"01/04/2023",NA,1100,1.6,"NE","20230401",45,"12",0.785398163397448,-1.131,-1.131
"01/04/2023",NA,1200,1.4,"NE","20230401",45,"12",0.785398163397448,-0.99,-0.99
"01/04/2023",NA,1300,1.5,"NE","20230401",45,"12",0.785398163397448,-1.061,-1.061
"01/04/2023",NA,1400,1.5,"N","20230401",0,"12",0,0,-1.5
"01/04/2023",02:10:00,1500,2.2,"N","20230401",0,"12",0,0,-2.2
"01/04/2023",04:59:00,10,7.1,"E","20230401",90,"15",1.5707963267949,-7.1,0
"01/04/2023",NA,100,6.4,"E","20230401",90,"15",1.5707963267949,-6.4,0
"01/04/2023",NA,200,5.8,"E","20230401",90,"15",1.5707963267949,-5.8,0
"01/04/2023",NA,300,5.7,"E","20230401",90,"15",1.5707963267949,-5.7,0
"01/04/2023",NA,400,5.7,"E","20230401",90,"15",1.5707963267949,-5.7,0
"01/04/2023",05:01:00,500,5.3,"E","20230401",90,"15",1.5707963267949,-5.3,0
"01/04/2023",NA,600,5.1,"E","20230401",90,"15",1.5707963267949,-5.1,0
"01/04/2023",NA,700,4.7,"E","20230401",90,"15",1.5707963267949,-4.7,0
"01/04/2023",NA,800,5.1,"E","20230401",90,"15",1.5707963267949,-5.1,0
"01/04/2023",NA,900,4.3,"E","20230401",90,"15",1.5707963267949,-4.3,0
"01/04/2023",05:04:00,1000,3.5,"NE","20230401",45,"15",0.785398163397448,-2.475,-2.475
"01/04/2023",NA,1100,2.8,"NE","20230401",45,"15",0.785398163397448,-1.98,-1.98
"01/04/2023",NA,1200,2.7,"NE","20230401",45,"15",0.785398163397448,-1.909,-1.909
"01/04/2023",NA,1300,2.1,"NE","20230401",45,"15",0.785398163397448,-1.485,-1.485
"01/04/2023",NA,1400,1.8,"NE","20230401",45,"15",0.785398163397448,-1.273,-1.273
"01/04/2023",05:07:00,1500,1.8,"N","20230401",0,"15",0,0,-1.8
"02/04/2023",22:53:00,10,9.3,"SE","20230403",135,"09",2.35619449019234,-6.576,6.576
"02/04/2023",NA,100,8.2,"SE","20230403",135,"09",2.35619449019234,-5.798,5.798
"02/04/2023",NA,200,7.4,"SE","20230403",135,"09",2.35619449019234,-5.233,5.233
"02/04/2023",NA,300,7.4,"SE","20230403",135,"09",2.35619449019234,-5.233,5.233
"02/04/2023",NA,400,7.1,"SE","20230403",135,"09",2.35619449019234,-5.02,5.02
"02/04/2023",22:56:00,500,7.1,"SE","20230403",135,"09",2.35619449019234,-5.02,5.02
"02/04/2023",NA,600,6.6,"SE","20230403",135,"09",2.35619449019234,-4.667,4.667
"02/04/2023",NA,700,6.3,"SE","20230403",135,"09",2.35619449019234,-4.455,4.455
"02/04/2023",NA,800,6,"SE","20230403",135,"09",2.35619449019234,-4.243,4.243
"02/04/2023",NA,900,4.6,"E","20230403",90,"09",1.5707963267949,-4.6,0
"02/04/2023",22:59:00,1000,3.2,"SE","20230403",135,"09",2.35619449019234,-2.263,2.263
"02/04/2023",NA,1100,1.7,"SE","20230403",135,"09",2.35619449019234,-1.202,1.202
"02/04/2023",NA,1200,0.9,"SE","20230403",135,"09",2.35619449019234,-0.636,0.636
"02/04/2023",NA,1300,0.3,"W","20230403",270,"09",4.71238898038469,0.3,0
"02/04/2023",NA,1400,1.4,"NW","20230403",315,"09",5.49778714378214,0.99,-0.99
"02/04/2023",23:01:00,1500,2.1,"NW","20230403",315,"09",5.49778714378214,1.485,-1.485
"03/04/2023",02:00:00,10,12.7,"SE","20230403",135,"12",2.35619449019234,-8.98,8.98
"03/04/2023",NA,100,11,"SE","20230403",135,"12",2.35619449019234,-7.778,7.778
"03/04/2023",NA,200,10.7,"SE","20230403",135,"12",2.35619449019234,-7.566,7.566
"03/04/2023",NA,300,10.1,"SE","20230403",135,"12",2.35619449019234,-7.142,7.142
"03/04/2023",NA,400,10.3,"SE","20230403",135,"12",2.35619449019234,-7.283,7.283
"03/04/2023",02:02:00,500,10.5,"SE","20230403",135,"12",2.35619449019234,-7.425,7.425
"03/04/2023",NA,600,10,"SE","20230403",135,"12",2.35619449019234,-7.071,7.071
"03/04/2023",NA,700,9.1,"SE","20230403",135,"12",2.35619449019234,-6.435,6.435
"03/04/2023",NA,800,7.9,"SE","20230403",135,"12",2.35619449019234,-5.586,5.586
"03/04/2023",NA,900,4.1,"SE","20230403",135,"12",2.35619449019234,-2.899,2.899
"03/04/2023",02:05:00,1000,2.3,"SE","20230403",135,"12",2.35619449019234,-1.626,1.626
"03/04/2023",NA,1100,1.4,"S","20230403",180,"12",3.14159265358979,0,1.4
"03/04/2023",NA,1200,0.7,"S","20230403",180,"12",3.14159265358979,0,0.7
"03/04/2023",NA,1300,0.6,"W","20230403",270,"12",4.71238898038469,0.6,0
"03/04/2023",NA,1400,1.4,"NW","20230403",315,"12",5.49778714378214,0.99,-0.99
"03/04/2023",02:08:00,1500,2.3,"NW","20230403",315,"12",5.49778714378214,1.626,-1.626
"03/04/2023",05:00:00,10,10.5,"SE","20230403",135,"15",2.35619449019234,-7.425,7.425
"03/04/2023",NA,100,9,"SE","20230403",135,"15",2.35619449019234,-6.364,6.364
"03/04/2023",NA,200,8.6,"SE","20230403",135,"15",2.35619449019234,-6.081,6.081
"03/04/2023",NA,300,8.2,"SE","20230403",135,"15",2.35619449019234,-5.798,5.798
"03/04/2023",NA,400,8,"SE","20230403",135,"15",2.35619449019234,-5.657,5.657
"03/04/2023",05:03:00,500,8,"SE","20230403",135,"15",2.35619449019234,-5.657,5.657
"03/04/2023",NA,600,8,"SE","20230403",135,"15",2.35619449019234,-5.657,5.657
"03/04/2023",NA,700,6.7,"SE","20230403",135,"15",2.35619449019234,-4.738,4.738
"03/04/2023",NA,800,5.2,"SE","20230403",135,"15",2.35619449019234,-3.677,3.677
"03/04/2023",NA,900,3.4,"SE","20230403",135,"15",2.35619449019234,-2.404,2.404
"03/04/2023",05:06:00,1000,2.7,"S","20230403",180,"15",3.14159265358979,0,2.7
"03/04/2023",NA,1100,3,"SW","20230403",225,"15",3.92699081698724,2.121,2.121
"03/04/2023",NA,1200,3.9,"SW","20230403",225,"15",3.92699081698724,2.758,2.758
"03/04/2023",NA,1300,3.8,"SW","20230403",225,"15",3.92699081698724,2.687,2.687
"03/04/2023",NA,1400,4,"SW","20230403",225,"15",3.92699081698724,2.828,2.828
"03/04/2023",05:08:00,1500,4.2,"W","20230403",270,"15",4.71238898038469,4.2,0
