"day_local","take_off","datetime_utc","epoch","dji_lat","dji_long","dji_alt","temp","hum","pres","dewtemp","temp_k","svp","avp","mratio","pottemp","vpottemp","dji_status","wspd","dir","u","v"
20230309,12,2023-03-09 02:00:12,1678327212,-23.5044173700574,152.093407589135,46.51,27.37,76.8,1005.96,22.94,300.87,36.37,27.93,17.76,300.36,303.61,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:13,1678327213,-23.5044173772125,152.093407989759,49.54,27.33,77.2,1005.64,22.99,300.83,36.29,28.01,17.82,300.35,303.61,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:14,1678327214,-23.5044174219371,152.093407830754,52.41,27.33,77.6,1005.28,23.07,300.83,36.29,28.16,17.92,300.38,303.66,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:15,1678327215,-23.5044174859369,152.093407934647,55.21,27.33,78.2,1004.94,23.2,300.83,36.29,28.38,18.07,300.41,303.72,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:16,1678327216,-23.5044175631475,152.093408091576,58.36,27.3,78.5,1004.63,23.23,300.8,36.22,28.43,18.12,300.4,303.72,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:17,1678327217,-23.5044174711607,152.093408464551,61.51,27.28,78.4,1004.29,23.19,300.78,36.18,28.36,18.08,300.41,303.73,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:18,1678327218,-23.5044172752868,152.093408041312,64.55,27.16,78.4,1003.9,23.08,300.66,35.93,28.17,17.95,300.33,303.61,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:19,1678327219,-23.5044173201088,152.09340785472,67.38,27.17,78.8,1003.51,23.17,300.67,35.95,28.33,18.07,300.37,303.68,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:20,1678327220,-23.5044179301976,152.093408192539,70.36,27.17,79.4,1003.22,23.29,300.67,35.95,28.54,18.21,300.39,303.73,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:21,1678327221,-23.5044182223624,152.093408898836,73.51,27.14,79.4,1002.93,23.27,300.64,35.88,28.49,18.19,300.39,303.72,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:22,1678327222,-23.5044183052078,152.093408992826,76.51,27.05,79.3,1002.51,23.16,300.55,35.69,28.31,18.07,300.33,303.65,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:23,1678327223,-23.5044180761355,152.09340859887,79.51,26.97,79.5,1002.2,23.12,300.47,35.53,28.24,18.04,300.28,303.59,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:24,1678327224,-23.5044181836232,152.093408645144,82.36,27.01,80,1001.84,23.26,300.51,35.61,28.49,18.2,300.35,303.69,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:25,1678327225,-23.5044181550931,152.09340846491,85.36,26.98,80.4,1001.5,23.32,300.48,35.55,28.58,18.27,300.35,303.7,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:26,1678327226,-23.5044181608451,152.093408695266,88.51,26.96,80.8,1001.25,23.38,300.46,35.51,28.69,18.35,300.35,303.71,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:27,1678327227,-23.504418141573,152.093408794816,91.51,26.91,81,1000.88,23.37,300.41,35.4,28.68,18.35,300.33,303.7,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:28,1678327228,-23.5044180620872,152.093408745458,94.36,26.9,81.1,1000.56,23.38,300.4,35.38,28.69,18.36,300.35,303.72,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:29,1678327229,-23.5044180840307,152.093408782111,97.2,26.91,81.5,1000.19,23.47,300.41,35.4,28.85,18.48,300.39,303.78,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:30,1678327230,-23.5044184656452,152.093409168191,100.29,26.86,81.3,999.86,23.38,300.36,35.3,28.7,18.38,300.37,303.74,"ascent",3.6,135,-2.546,2.546
20230309,12,2023-03-09 02:00:31,1678327231,-23.5044185714812,152.093409456677,103.41,26.84,81.5,999.49,23.41,300.34,35.26,28.73,18.41,300.38,303.76,"ascent",3.6,135,-2.535,2.535
20230309,12,2023-03-09 02:00:32,1678327232,-23.5044184060096,152.093409196576,106.41,26.74,81.5,999.17,23.31,300.24,35.05,28.57,18.31,300.31,303.66,"ascent",3.6,135,-2.525,2.525
20230309,12,2023-03-09 02:00:33,1678327233,-23.5044184265701,152.093409227637,109.41,26.74,81.5,998.85,23.31,300.24,35.05,28.57,18.31,300.34,303.69,"ascent",3.6,135,-2.514,2.514
20230309,12,2023-03-09 02:00:34,1678327234,-23.5044186046248,152.093409443045,112.41,26.67,80.2,998.49,22.97,300.17,34.91,27.99,17.94,300.3,303.59,"ascent",3.5,135,-2.503,2.503
20230309,12,2023-03-09 02:00:35,1678327235,-23.5044186001046,152.093409339722,115.26,26.59,79.6,998.16,22.77,300.09,34.74,27.65,17.72,300.25,303.49,"ascent",3.5,135,-2.492,2.492
20230309,12,2023-03-09 02:00:36,1678327236,-23.5044185499561,152.09340951197,118.26,26.59,79.3,997.79,22.71,300.09,34.74,27.55,17.66,300.28,303.51,"ascent",3.5,135,-2.482,2.482
20230309,12,2023-03-09 02:00:37,1678327237,-23.5044186986827,152.093409643746,121.41,26.62,79,997.47,22.68,300.12,34.8,27.49,17.63,300.34,303.57,"ascent",3.5,135,-2.471,2.471
20230309,12,2023-03-09 02:00:38,1678327238,-23.5044188115283,152.093409442461,124.26,26.64,78.7,997.12,22.63,300.14,34.84,27.42,17.59,300.39,303.61,"ascent",3.5,135,-2.46,2.46
20230309,12,2023-03-09 02:00:39,1678327239,-23.5044190222516,152.093409776214,127.26,26.61,78.4,996.79,22.54,300.11,34.78,27.27,17.49,300.39,303.59,"ascent",3.5,135,-2.449,2.449
20230309,12,2023-03-09 02:00:40,1678327240,-23.5044189628726,152.093409926866,130.41,26.56,78.5,996.5,22.51,300.06,34.68,27.22,17.47,300.36,303.56,"ascent",3.4,135,-2.439,2.439
20230309,12,2023-03-09 02:00:41,1678327241,-23.5044191403242,152.093410055744,133.37,26.6,78.7,996.17,22.59,300.1,34.76,27.36,17.56,300.43,303.65,"ascent",3.4,135,-2.428,2.428
20230309,12,2023-03-09 02:00:42,1678327242,-23.5044192454573,152.093410128224,136.38,26.59,79,995.8,22.65,300.09,34.74,27.45,17.63,300.45,303.68,"ascent",3.4,135,-2.417,2.417
20230309,12,2023-03-09 02:00:43,1678327243,-23.5044192079822,152.093410145414,139.41,26.55,78.9,995.5,22.59,300.05,34.66,27.35,17.57,300.44,303.66,"ascent",3.4,135,-2.407,2.407
20230309,12,2023-03-09 02:00:44,1678327244,-23.5044192470199,152.093410198776,142.41,26.5,79.1,995.09,22.58,300,34.56,27.34,17.57,300.42,303.64,"ascent",3.4,135,-2.396,2.396
20230309,12,2023-03-09 02:00:45,1678327245,-23.5044192456157,152.093410345772,145.26,26.54,79.1,994.82,22.62,300.04,34.64,27.4,17.62,300.49,303.71,"ascent",3.4,135,-2.385,2.385
20230309,12,2023-03-09 02:00:46,1678327246,-23.5044190235724,152.093410215454,148.26,26.42,78.4,994.48,22.36,299.92,34.4,26.97,17.34,300.39,303.57,"ascent",3.4,135,-2.374,2.374
20230309,12,2023-03-09 02:00:47,1678327247,-23.5044191979761,152.093410564243,151.37,26.43,78.4,994.14,22.37,299.93,34.42,26.98,17.35,300.43,303.61,"ascent",3.3,135,-2.364,2.364
20230309,12,2023-03-09 02:00:48,1678327248,-23.504419299655,152.093410710624,154.31,26.39,78.2,993.81,22.29,299.89,34.33,26.85,17.27,300.42,303.59,"ascent",3.3,135,-2.353,2.353
20230309,12,2023-03-09 02:00:49,1678327249,-23.5044191063855,152.093410494094,157.31,26.42,78.2,993.39,22.32,299.92,34.4,26.9,17.31,300.49,303.66,"ascent",3.3,135,-2.342,2.342
20230309,12,2023-03-09 02:00:50,1678327250,-23.5044192488567,152.09341070614,160.31,26.42,78.8,993.13,22.44,299.92,34.4,27.1,17.45,300.51,303.71,"ascent",3.3,135,-2.331,2.331
20230309,12,2023-03-09 02:00:51,1678327251,-23.5044194883221,152.093411167885,163.16,26.35,78.5,992.82,22.31,299.85,34.25,26.89,17.31,300.47,303.64,"ascent",3.3,135,-2.321,2.321
20230309,12,2023-03-09 02:00:52,1678327252,-23.5044196176314,152.093411176299,166.01,26.35,78.6,992.41,22.33,299.85,34.25,26.92,17.34,300.5,303.68,"ascent",3.3,135,-2.31,2.31
20230309,12,2023-03-09 02:00:53,1678327253,-23.5044195920914,152.093411194475,169.16,26.3,78.5,992.09,22.26,299.8,34.15,26.81,17.27,300.48,303.65,"ascent",3.3,135,-2.299,2.299
20230309,12,2023-03-09 02:00:54,1678327254,-23.5044196713875,152.093411187898,172.16,26.27,78.6,991.78,22.25,299.77,34.09,26.8,17.27,300.48,303.64,"ascent",3.2,135,-2.289,2.289
20230309,12,2023-03-09 02:00:55,1678327255,-23.5044196223716,152.093411303728,175.16,26.23,78.8,991.41,22.26,299.73,34.01,26.8,17.28,300.47,303.64,"ascent",3.2,135,-2.278,2.278
20230309,12,2023-03-09 02:00:56,1678327256,-23.5044197855429,152.093411362724,178.31,26.2,78.9,991.13,22.25,299.7,33.95,26.79,17.28,300.46,303.63,"ascent",3.2,135,-2.267,2.267
20230309,12,2023-03-09 02:00:57,1678327257,-23.5044197383358,152.093411264205,181.31,26.17,78.8,990.74,22.2,299.67,33.89,26.71,17.23,300.47,303.63,"ascent",3.2,135,-2.256,2.256
20230309,12,2023-03-09 02:00:58,1678327258,-23.5044196408512,152.093411239736,184.31,26.18,79,990.42,22.25,299.68,33.91,26.79,17.29,300.51,303.68,"ascent",3.2,135,-2.246,2.246
20230309,12,2023-03-09 02:00:59,1678327259,-23.5044196995631,152.093411459345,187.16,26.12,79,990.12,22.19,299.62,33.79,26.7,17.23,300.47,303.63,"ascent",3.2,135,-2.235,2.235
20230309,12,2023-03-09 02:01:00,1678327260,-23.5044195584717,152.093411154769,190.16,26.08,79.1,989.77,22.17,299.58,33.71,26.67,17.22,300.46,303.62,"ascent",3.1,135,-2.224,2.224
20230309,12,2023-03-09 02:01:01,1678327261,-23.5044194780387,152.093410997227,193.31,26.09,79.7,989.45,22.31,299.59,33.73,26.88,17.37,300.5,303.68,"ascent",3.1,135,-2.213,2.213
20230309,12,2023-03-09 02:01:02,1678327262,-23.5044202436115,152.093412064503,196.12,26.07,80.1,989.09,22.37,299.57,33.69,26.99,17.45,300.51,303.71,"ascent",3.1,135,-2.203,2.203
20230309,12,2023-03-09 02:01:03,1678327263,-23.5044203002231,152.093412149553,199.06,26.02,80.2,988.74,22.34,299.52,33.59,26.94,17.42,300.49,303.68,"ascent",3.1,135,-2.192,2.192
20230309,12,2023-03-09 02:01:04,1678327264,-23.5044201688197,152.093411957919,202.21,26,80.1,988.38,22.3,299.5,33.55,26.88,17.38,300.5,303.69,"ascent",3.1,135,-2.184,2.184
20230309,12,2023-03-09 02:01:05,1678327265,-23.5044202099226,152.093412202867,205.06,25.93,80,988.08,22.21,299.43,33.41,26.73,17.29,300.46,303.63,"ascent",3.1,135,-2.175,2.175
20230309,12,2023-03-09 02:01:06,1678327266,-23.504420230965,152.093412220771,208.06,25.83,79,987.72,21.91,299.33,33.22,26.24,16.97,300.39,303.5,"ascent",3.1,135,-2.167,2.167
20230309,12,2023-03-09 02:01:07,1678327267,-23.5044202453325,152.093412129875,211.21,25.82,78.7,987.45,21.84,299.32,33.2,26.13,16.9,300.4,303.5,"ascent",3.1,135,-2.159,2.159
20230309,12,2023-03-09 02:01:08,1678327268,-23.5044203037398,152.093412040005,214.06,25.85,78.1,987.03,21.74,299.35,33.26,25.97,16.81,300.47,303.55,"ascent",3,135,-2.15,2.15
20230309,12,2023-03-09 02:01:09,1678327269,-23.5044204562592,152.093412131439,217.06,25.8,78.1,986.74,21.69,299.3,33.16,25.9,16.76,300.44,303.52,"ascent",3,135,-2.142,2.142
20230309,12,2023-03-09 02:01:10,1678327270,-23.504420289716,152.093412127274,220.21,25.82,77.8,986.37,21.65,299.32,33.2,25.83,16.72,300.5,303.56,"ascent",3,135,-2.134,2.134
20230309,12,2023-03-09 02:01:11,1678327271,-23.5044202199135,152.093412211719,223.06,25.83,77.7,986.06,21.64,299.33,33.22,25.81,16.72,300.53,303.6,"ascent",3,135,-2.125,2.125
20230309,12,2023-03-09 02:01:12,1678327272,-23.5044204026347,152.093412650541,225.84,25.85,77.5,985.78,21.62,299.35,33.26,25.77,16.7,300.58,303.64,"ascent",3,135,-2.117,2.117
20230309,12,2023-03-09 02:01:13,1678327273,-23.5044205574423,152.093412913778,228.87,25.8,77.3,985.43,21.52,299.3,33.16,25.63,16.61,300.56,303.6,"ascent",3,135,-2.109,2.109
20230309,12,2023-03-09 02:01:14,1678327274,-23.5044206370803,152.093413047921,232.09,25.8,77.1,985.07,21.48,299.3,33.16,25.56,16.57,300.59,303.63,"ascent",3,135,-2.1,2.1
20230309,12,2023-03-09 02:01:15,1678327275,-23.504420532465,152.093413029581,234.99,25.78,76.8,984.69,21.4,299.28,33.12,25.43,16.49,300.6,303.63,"ascent",3,135,-2.092,2.092
20230309,12,2023-03-09 02:01:16,1678327276,-23.5044204166433,152.093412855532,237.91,25.77,76.7,984.35,21.37,299.27,33.1,25.39,16.47,300.62,303.64,"ascent",2.9,135,-2.084,2.084
20230309,12,2023-03-09 02:01:17,1678327277,-23.504420438465,152.093412732397,241.06,25.75,76.4,984.01,21.29,299.25,33.06,25.26,16.39,300.63,303.64,"ascent",2.9,135,-2.075,2.075
20230309,12,2023-03-09 02:01:18,1678327278,-23.5044206046768,152.093413072614,244.21,25.74,76.5,983.68,21.3,299.24,33.04,25.28,16.4,300.65,303.66,"ascent",2.9,135,-2.067,2.067
20230309,12,2023-03-09 02:01:19,1678327279,-23.5044206755697,152.093413276215,247.21,25.75,76.5,983.39,21.31,299.25,33.06,25.29,16.42,300.69,303.7,"ascent",2.9,135,-2.059,2.059
20230309,12,2023-03-09 02:01:20,1678327280,-23.5044207489756,152.093413357861,250.06,25.72,76.5,983.02,21.28,299.22,33,25.25,16.39,300.69,303.69,"ascent",2.9,135,-2.05,2.05
20230309,12,2023-03-09 02:01:21,1678327281,-23.5044208447422,152.093413336167,253.03,25.69,76.5,982.72,21.25,299.19,32.94,25.2,16.37,300.68,303.69,"ascent",2.9,135,-2.042,2.042
20230309,12,2023-03-09 02:01:22,1678327282,-23.5044210011855,152.093413454173,256,25.69,76.7,982.32,21.29,299.19,32.94,25.27,16.42,300.72,303.73,"ascent",2.9,135,-2.034,2.034
20230309,12,2023-03-09 02:01:23,1678327283,-23.504421103382,152.093413519709,258.97,25.67,76.7,981.99,21.27,299.17,32.9,25.24,16.41,300.73,303.74,"ascent",2.9,135,-2.026,2.026
20230309,12,2023-03-09 02:01:24,1678327284,-23.5044212091033,152.093413737689,262.11,25.68,76.9,981.72,21.32,299.18,32.92,25.32,16.46,300.76,303.78,"ascent",2.9,135,-2.017,2.017
20230309,12,2023-03-09 02:01:25,1678327285,-23.504421185582,152.093413931857,265.11,25.67,77.3,981.39,21.4,299.17,32.9,25.43,16.55,300.78,303.82,"ascent",2.8,135,-2.009,2.009
20230309,12,2023-03-09 02:01:26,1678327286,-23.5044211215335,152.093413834172,267.96,25.64,77.5,981.06,21.41,299.14,32.84,25.45,16.57,300.78,303.82,"ascent",2.8,135,-2.001,2.001
20230309,12,2023-03-09 02:01:27,1678327287,-23.5044210856376,152.093413789593,270.96,25.61,77.7,980.72,21.43,299.11,32.79,25.47,16.59,300.78,303.82,"ascent",2.8,135,-1.992,1.992
20230309,12,2023-03-09 02:01:28,1678327288,-23.504421370545,152.093414006355,274.11,25.54,77.6,980.4,21.34,299.04,32.65,25.34,16.5,300.74,303.76,"ascent",2.8,135,-1.984,1.984
20230309,12,2023-03-09 02:01:29,1678327289,-23.5044215426143,152.09341401967,276.96,25.54,77.9,980.05,21.4,299.04,32.65,25.43,16.57,300.77,303.81,"ascent",2.8,135,-1.976,1.976
20230309,12,2023-03-09 02:01:30,1678327290,-23.5044215450733,152.093414031716,279.96,25.55,78.3,979.74,21.49,299.05,32.67,25.58,16.67,300.8,303.86,"ascent",2.8,135,-1.967,1.967
20230309,12,2023-03-09 02:01:31,1678327291,-23.5044215911191,152.093414082019,283.11,25.51,78.3,979.38,21.45,299.01,32.59,25.52,16.64,300.8,303.85,"ascent",2.8,135,-1.959,1.959
20230309,12,2023-03-09 02:01:32,1678327292,-23.5044216480308,152.093414069927,286.11,25.47,78.3,979.06,21.41,298.97,32.51,25.46,16.6,300.78,303.83,"ascent",2.8,135,-1.951,1.951
20230309,12,2023-03-09 02:01:33,1678327293,-23.50442182943,152.093414095562,289.1,25.44,78.2,978.74,21.36,298.94,32.46,25.38,16.56,300.78,303.82,"ascent",2.7,135,-1.942,1.942
20230309,12,2023-03-09 02:01:34,1678327294,-23.5044219744507,152.093414314274,292.06,25.38,78.3,978.4,21.33,298.88,32.34,25.32,16.53,300.75,303.78,"ascent",2.7,135,-1.934,1.934
20230309,12,2023-03-09 02:01:35,1678327295,-23.5044220229189,152.093414525736,295.06,25.34,78.2,978.08,21.27,298.84,32.26,25.23,16.47,300.74,303.76,"ascent",2.7,135,-1.926,1.926
20230309,12,2023-03-09 02:01:36,1678327296,-23.5044219883771,152.093414546678,298.06,25.38,78.5,977.71,21.37,298.88,32.34,25.39,16.58,300.81,303.85,"ascent",2.7,135,-1.917,1.917
20230309,12,2023-03-09 02:01:37,1678327297,-23.5044220290871,152.093414680563,301.04,25.34,78.5,977.38,21.33,298.84,32.26,25.33,16.55,300.8,303.84,"ascent",2.7,135,-1.909,1.909
20230309,12,2023-03-09 02:01:38,1678327298,-23.5044219277097,152.09341439381,304.06,25.36,78.9,977.07,21.43,298.86,32.3,25.49,16.66,300.85,303.9,"ascent",2.7,135,-1.883,1.883
20230309,12,2023-03-09 02:01:39,1678327299,-23.5044221390177,152.093414666886,307.04,25.31,79,976.74,21.4,298.81,32.21,25.44,16.64,300.83,303.88,"ascent",2.6,135,-1.858,1.858
20230309,12,2023-03-09 02:01:40,1678327300,-23.5044223037826,152.093414979367,309.86,25.31,79.1,976.38,21.43,298.81,32.21,25.48,16.66,300.86,303.92,"ascent",2.6,135,-1.832,1.832
20230309,12,2023-03-09 02:01:41,1678327301,-23.5044224466988,152.093415048364,312.86,25.29,79.2,976.09,21.43,298.79,32.17,25.48,16.67,300.86,303.92,"ascent",2.6,135,-1.806,1.806
20230309,12,2023-03-09 02:01:42,1678327302,-23.5044223792476,152.09341500446,316.01,25.25,79.2,975.77,21.39,298.75,32.09,25.42,16.63,300.85,303.9,"ascent",2.5,135,-1.781,1.781
20230309,12,2023-03-09 02:01:43,1678327303,-23.504422400189,152.093415049338,318.86,25.26,79.1,975.38,21.38,298.76,32.11,25.4,16.63,300.9,303.95,"ascent",2.5,135,-1.755,1.755
20230309,12,2023-03-09 02:01:44,1678327304,-23.5044224085682,152.093415049057,321.86,25.2,79.1,975.03,21.32,298.7,32,25.31,16.57,300.87,303.91,"ascent",2.4,135,-1.729,1.729
20230309,12,2023-03-09 02:01:45,1678327305,-23.5044225031594,152.093415053638,325.01,25.2,79.5,974.78,21.4,298.7,32,25.44,16.67,300.89,303.95,"ascent",2.4,135,-1.703,1.703
20230309,12,2023-03-09 02:01:46,1678327306,-23.5044225364402,152.093415181947,328,25.18,79.6,974.41,21.4,298.68,31.96,25.44,16.67,300.9,303.96,"ascent",2.4,135,-1.678,1.678
20230309,12,2023-03-09 02:01:47,1678327307,-23.5044226774675,152.093415257208,330.86,25.17,79.7,974.06,21.41,298.67,31.94,25.46,16.69,300.92,303.98,"ascent",2.3,135,-1.652,1.652
20230309,12,2023-03-09 02:01:48,1678327308,-23.5044227331265,152.0934153292,333.84,25.12,79.7,973.77,21.36,298.62,31.84,25.38,16.64,300.9,303.95,"ascent",2.3,135,-1.626,1.626
20230309,12,2023-03-09 02:01:49,1678327309,-23.5044226427247,152.093415331302,336.96,25.13,79.8,973.44,21.39,298.63,31.86,25.43,16.68,300.94,304,"ascent",2.3,135,-1.601,1.601
20230309,12,2023-03-09 02:01:50,1678327310,-23.5044227336299,152.093415545829,339.96,25.05,79.8,973.1,21.32,298.55,31.71,25.31,16.61,300.89,303.93,"ascent",2.2,135,-1.575,1.575
20230309,12,2023-03-09 02:01:51,1678327311,-23.5044228086898,152.093415554663,342.76,25.02,79.8,972.77,21.29,298.52,31.66,25.26,16.58,300.88,303.93,"ascent",2.2,135,-1.549,1.549
20230309,12,2023-03-09 02:01:52,1678327312,-23.5044229226079,152.093415559827,345.76,25.01,79.8,972.44,21.28,298.51,31.64,25.25,16.58,300.9,303.95,"ascent",2.2,135,-1.524,1.524
20230309,12,2023-03-09 02:01:53,1678327313,-23.5044229013495,152.093415647831,348.91,24.94,79.5,972.14,21.15,298.44,31.5,25.05,16.45,300.86,303.88,"ascent",2.1,135,-1.498,1.498
20230309,12,2023-03-09 02:01:54,1678327314,-23.5044227765604,152.093415793375,351.91,24.93,79.2,971.82,21.08,298.43,31.49,24.94,16.38,300.88,303.88,"ascent",2.1,135,-1.472,1.472
20230309,12,2023-03-09 02:01:55,1678327315,-23.5044227125881,152.093415950373,354.76,24.95,78.5,971.46,20.95,298.45,31.52,24.75,16.26,300.93,303.91,"ascent",2,135,-1.446,1.446
20230309,12,2023-03-09 02:01:56,1678327316,-23.5044229652493,152.093416114651,357.76,24.85,78.1,971.17,20.77,298.35,31.34,24.47,16.08,300.85,303.8,"ascent",2,135,-1.421,1.421
20230309,12,2023-03-09 02:01:57,1678327317,-23.5044230791849,152.093416167332,360.91,24.86,77.9,970.77,20.74,298.36,31.35,24.43,16.05,300.9,303.85,"ascent",2,135,-1.395,1.395
20230309,12,2023-03-09 02:01:58,1678327318,-23.5044231389477,152.093416270484,363.89,24.85,77.7,970.48,20.69,298.35,31.34,24.35,16.01,300.92,303.85,"ascent",1.9,135,-1.369,1.369
20230309,12,2023-03-09 02:01:59,1678327319,-23.5044231079423,152.093416301844,366.86,24.86,77.6,970.15,20.68,298.36,31.35,24.33,16,300.95,303.89,"ascent",1.9,135,-1.344,1.344
20230309,12,2023-03-09 02:02:00,1678327320,-23.5044232091553,152.093416317584,369.86,24.83,77.5,969.81,20.63,298.33,31.3,24.26,15.96,300.95,303.88,"ascent",1.9,135,-1.318,1.318
20230309,12,2023-03-09 02:02:01,1678327321,-23.5044230854353,152.093416305148,372.82,24.85,77.4,969.52,20.63,298.35,31.34,24.25,15.96,301,303.93,"ascent",1.8,135,-1.292,1.292
20230309,12,2023-03-09 02:02:02,1678327322,-23.5044233247058,152.093416617491,375.81,24.81,77.3,969.14,20.57,298.31,31.26,24.16,15.9,300.99,303.91,"ascent",1.8,135,-1.267,1.267
20230309,12,2023-03-09 02:02:03,1678327323,-23.5044234830497,152.093416862122,378.81,24.77,77.2,968.79,20.51,298.27,31.19,24.08,15.85,300.98,303.89,"ascent",1.8,135,-1.241,1.241
20230309,12,2023-03-09 02:02:04,1678327324,-23.5044234492207,152.093416857398,381.81,24.75,77.2,968.5,20.49,298.25,31.15,24.05,15.84,300.99,303.9,"ascent",1.7,135,-1.215,1.215
20230309,12,2023-03-09 02:02:05,1678327325,-23.5044233598232,152.093416928713,384.81,24.71,77.2,968.13,20.45,298.21,31.07,23.99,15.8,300.98,303.88,"ascent",1.7,135,-1.189,1.189
20230309,12,2023-03-09 02:02:06,1678327326,-23.5044234916303,152.093417081446,387.81,24.72,77.2,967.83,20.46,298.22,31.09,24,15.82,301.02,303.92,"ascent",1.6,135,-1.164,1.164
20230309,12,2023-03-09 02:02:07,1678327327,-23.5044235292151,152.093417046679,390.81,24.71,77.2,967.5,20.45,298.21,31.07,23.99,15.81,301.04,303.94,"ascent",1.6,135,-1.138,1.138
20230309,12,2023-03-09 02:02:08,1678327328,-23.5044235726391,152.093417172297,393.81,24.7,77.1,967.21,20.42,298.2,31.06,23.94,15.79,301.05,303.95,"ascent",1.6,135,-1.112,1.112
20230309,12,2023-03-09 02:02:09,1678327329,-23.5044237227588,152.093417445045,396.81,24.67,77.1,966.9,20.39,298.17,31,23.9,15.76,301.05,303.95,"ascent",1.5,135,-1.087,1.087
20230309,12,2023-03-09 02:02:10,1678327330,-23.5044237142696,152.093417632832,399.6,24.67,77.1,966.52,20.39,298.17,31,23.9,15.77,301.09,303.98,"ascent",1.5,135,-1.061,1.061
20230309,12,2023-03-09 02:02:11,1678327331,-23.5044235932072,152.093417689996,402.61,24.64,77,966.24,20.34,298.14,30.95,23.83,15.73,301.08,303.97,"ascent",1.5,135,-1.059,1.059
20230309,12,2023-03-09 02:02:12,1678327332,-23.5044235766964,152.093417817985,405.76,24.63,77,965.85,20.33,298.13,30.93,23.81,15.72,301.1,303.99,"ascent",1.5,135,-1.057,1.057
