"day_local","take_off","datetime_utc","epoch","dji_lat","dji_long","dji_alt","temp","hum","pres","dewtemp","temp_k","svp","avp","mratio","pottemp","vpottemp","dji_status","wspd","dir","u","v"
20230309,"09",2023-03-08 23:39:15,1678318755,-23.5044316695947,152.093430824142,897.49,21.31,78.9,913.22,17.5,294.81,25.3,19.96,13.9,302.56,305.12,"ascent",0.5,337.5,0.189,-0.456
20230309,"09",2023-03-08 23:39:16,1678318756,-23.5044315677116,152.093430834738,900.3,21.29,78.9,912.91,17.48,294.79,25.26,19.93,13.88,302.57,305.13,"ascent",0.5,337.5,0.191,-0.462
20230309,"09",2023-03-08 23:39:17,1678318757,-23.5044316038144,152.093430959177,903.15,21.32,79.3,912.61,17.59,294.82,25.31,20.07,13.99,302.62,305.21,"ascent",0.5,336.6,0.196,-0.453
20230309,"09",2023-03-08 23:39:18,1678318758,-23.5044316906612,152.093431110251,906.3,21.31,79.3,912.27,17.58,294.81,25.3,20.06,13.98,302.65,305.23,"ascent",0.5,335.5,0.202,-0.443
20230309,"09",2023-03-08 23:39:19,1678318759,-23.5044317130598,152.093431135289,909.45,21.26,78.8,911.93,17.43,294.76,25.22,19.87,13.86,302.63,305.19,"ascent",0.5,334.5,0.207,-0.434
20230309,"09",2023-03-08 23:39:20,1678318760,-23.5044316671274,152.093431245303,912.45,21.18,78.1,911.65,17.21,294.68,25.09,19.6,13.67,302.57,305.09,"ascent",0.5,333.4,0.213,-0.425
20230309,"09",2023-03-08 23:39:21,1678318761,-23.5044315621221,152.093431435794,915.29,21.14,77.5,911.34,17.05,294.64,25.03,19.4,13.53,302.56,305.06,"ascent",0.5,332.3,0.218,-0.415
20230309,"09",2023-03-08 23:39:22,1678318762,-23.5044317076454,152.093431503995,918.3,21.11,77.4,911.02,17,294.61,24.99,19.34,13.49,302.56,305.05,"ascent",0.5,331.1,0.224,-0.406
20230309,"09",2023-03-08 23:39:23,1678318763,-23.5044318809027,152.093431551338,921.45,21.13,77.2,910.76,16.98,294.63,25.02,19.31,13.48,302.6,305.09,"ascent",0.5,330,0.229,-0.396
20230309,"09",2023-03-08 23:39:24,1678318764,-23.5044319922726,152.093431652727,924.45,21.13,77.1,910.38,16.96,294.63,25.02,19.29,13.46,302.64,305.13,"ascent",0.5,328.8,0.234,-0.387
20230309,"09",2023-03-08 23:39:25,1678318765,-23.504432079838,152.093431642368,927.29,21.17,77,910.09,16.98,294.67,25.08,19.31,13.48,302.71,305.2,"ascent",0.5,327.6,0.24,-0.378
20230309,"09",2023-03-08 23:39:26,1678318766,-23.5044320862757,152.09343167322,930.15,21.13,76.9,909.79,16.92,294.63,25.02,19.24,13.44,302.7,305.18,"ascent",0.5,326.3,0.245,-0.368
20230309,"09",2023-03-08 23:39:27,1678318767,-23.5044322257725,152.093431755207,933.15,21.09,76.7,909.44,16.84,294.59,24.96,19.14,13.37,302.69,305.16,"ascent",0.5,325,0.251,-0.359
20230309,"09",2023-03-08 23:39:28,1678318768,-23.5044322999402,152.093431841388,936.3,21.1,76.7,909.13,16.85,294.6,24.97,19.15,13.39,302.73,305.2,"ascent",0.5,323.8,0.256,-0.35
20230309,"09",2023-03-08 23:39:29,1678318769,-23.5044322903328,152.093432013784,939.45,21.1,76.8,908.79,16.87,294.6,24.97,19.18,13.41,302.76,305.24,"ascent",0.5,322.4,0.262,-0.34
20230309,"09",2023-03-08 23:39:30,1678318770,-23.504432394872,152.093432050519,942.29,21.06,76.7,908.53,16.81,294.56,24.91,19.11,13.36,302.74,305.21,"ascent",0.5,321.1,0.267,-0.331
20230309,"09",2023-03-08 23:39:31,1678318771,-23.5044324717321,152.093432228834,945.15,21.06,76.5,908.2,16.77,294.56,24.91,19.06,13.33,302.78,305.24,"ascent",0.5,319.8,0.272,-0.322
20230309,"09",2023-03-08 23:39:32,1678318772,-23.5044324724748,152.093432305358,948.27,21.04,76.6,907.89,16.77,294.54,24.88,19.06,13.34,302.79,305.25,"ascent",0.5,318.3,0.278,-0.312
20230309,"09",2023-03-08 23:39:33,1678318773,-23.5044324426594,152.093432354333,951.41,21.03,76.5,907.57,16.74,294.53,24.86,19.02,13.31,302.81,305.26,"ascent",0.4,317,0.283,-0.303
20230309,"09",2023-03-08 23:39:34,1678318774,-23.5044325384154,152.093432341115,954.29,21.03,76.6,907.24,16.76,294.53,24.86,19.05,13.34,302.84,305.3,"ascent",0.4,315.4,0.289,-0.293
20230309,"09",2023-03-08 23:39:35,1678318775,-23.5044325711357,152.093432404856,957.15,20.98,76.6,906.96,16.71,294.48,24.79,18.99,13.3,302.81,305.27,"ascent",0.4,314,0.294,-0.284
20230309,"09",2023-03-08 23:39:36,1678318776,-23.5044326903049,152.093432466139,960.25,20.96,76.2,906.63,16.61,294.46,24.76,18.87,13.22,302.82,305.26,"ascent",0.4,312.6,0.299,-0.275
20230309,"09",2023-03-08 23:39:37,1678318777,-23.5044327883257,152.093432570509,963.25,20.92,75.8,906.32,16.49,294.42,24.7,18.72,13.12,302.81,305.23,"ascent",0.4,311,0.305,-0.265
20230309,"09",2023-03-08 23:39:38,1678318778,-23.5044328557741,152.093432657658,966.22,20.96,75.9,905.99,16.55,294.46,24.76,18.79,13.17,302.88,305.32,"ascent",0.4,309.6,0.31,-0.256
20230309,"09",2023-03-08 23:39:39,1678318779,-23.5044329270869,152.093432844281,969.22,20.96,75.9,905.72,16.55,294.46,24.76,18.79,13.18,302.91,305.34,"ascent",0.4,308,0.316,-0.247
20230309,"09",2023-03-08 23:39:40,1678318780,-23.5044330279847,152.093432906561,972.2,20.96,76,905.37,16.57,294.46,24.76,18.82,13.2,302.94,305.38,"ascent",0.4,306.4,0.321,-0.237
20230309,"09",2023-03-08 23:39:41,1678318781,-23.5044331104677,152.093433065312,975.35,20.92,76.1,905.07,16.55,294.42,24.7,18.79,13.19,302.93,305.37,"ascent",0.4,304.9,0.327,-0.228
20230309,"09",2023-03-08 23:39:42,1678318782,-23.5044331642953,152.093433187777,978.35,20.96,76.2,904.76,16.61,294.46,24.76,18.87,13.25,303,305.45,"ascent",0.4,303.4,0.332,-0.219
20230309,"09",2023-03-08 23:39:43,1678318783,-23.5044332176462,152.093433308252,981.19,20.92,76.5,904.42,16.63,294.42,24.7,18.89,13.27,302.99,305.45,"ascent",0.4,301.8,0.337,-0.209
20230309,"09",2023-03-08 23:39:44,1678318784,-23.5044332499507,152.093433359464,984.05,20.91,76.7,904.13,16.66,294.41,24.68,18.93,13.3,303.01,305.47,"ascent",0.4,300.2,0.343,-0.2
20230309,"09",2023-03-08 23:39:45,1678318785,-23.5044332546622,152.093433447647,987.2,20.91,76.8,903.92,16.69,294.41,24.68,18.96,13.32,303.03,305.49,"ascent",0.4,298.6,0.348,-0.19
20230309,"09",2023-03-08 23:39:46,1678318786,-23.5044332463457,152.093433456817,990.35,20.87,76.9,903.5,16.67,294.37,24.62,18.93,13.31,303.03,305.49,"ascent",0.4,297.1,0.354,-0.181
20230309,"09",2023-03-08 23:39:47,1678318787,-23.5044332429464,152.093433469911,993.35,20.85,77,903.21,16.67,294.35,24.59,18.94,13.32,303.04,305.5,"ascent",0.4,295.6,0.359,-0.172
20230309,"09",2023-03-08 23:39:48,1678318788,-23.5044333390604,152.093433586542,996.19,20.86,77.1,902.9,16.7,294.36,24.61,18.97,13.35,303.08,305.55,"ascent",0.4,293.9,0.365,-0.162
20230309,"09",2023-03-08 23:39:49,1678318789,-23.5044333680321,152.093433651301,999.2,20.81,77.2,902.59,16.67,294.31,24.53,18.94,13.33,303.06,305.52,"ascent",0.4,292.5,0.37,-0.153
20230309,"09",2023-03-08 23:39:50,1678318790,-23.5044334851228,152.093433761133,1002.35,20.76,77.1,902.26,16.6,294.26,24.46,18.86,13.28,303.04,305.49,"ascent",0.4,292.4,0.378,-0.156
20230309,"09",2023-03-08 23:39:51,1678318791,-23.5044335753975,152.093433872029,1005.35,20.73,76.8,902,16.51,294.23,24.41,18.75,13.2,303.03,305.47,"ascent",0.4,292.5,0.386,-0.16
20230309,"09",2023-03-08 23:39:52,1678318792,-23.5044336848134,152.093433857772,1008.19,20.7,76.7,901.63,16.46,294.2,24.37,18.69,13.16,303.03,305.47,"ascent",0.4,292.5,0.394,-0.163
20230309,"09",2023-03-08 23:39:53,1678318793,-23.5044336486207,152.093433867859,1011.05,20.69,76.7,901.32,16.45,294.19,24.35,18.68,13.16,303.05,305.49,"ascent",0.4,292.5,0.403,-0.167
20230309,"09",2023-03-08 23:39:54,1678318794,-23.5044336647539,152.093433836813,1014.05,20.68,76.8,900.97,16.46,294.18,24.34,18.69,13.18,303.08,305.51,"ascent",0.4,292.5,0.411,-0.17
20230309,"09",2023-03-08 23:39:55,1678318795,-23.5044337484904,152.09343394143,1017.02,20.64,76.8,900.7,16.42,294.14,24.28,18.64,13.15,303.06,305.49,"ascent",0.5,292.4,0.419,-0.173
20230309,"09",2023-03-08 23:39:56,1678318796,-23.5044338846389,152.093434031035,1020.15,20.62,76.8,900.42,16.4,294.12,24.25,18.62,13.13,303.07,305.5,"ascent",0.5,292.5,0.427,-0.177
20230309,"09",2023-03-08 23:39:57,1678318797,-23.5044339516291,152.093434081803,1023.19,20.61,76.9,900.08,16.42,294.11,24.23,18.63,13.15,303.09,305.52,"ascent",0.5,292.5,0.435,-0.18
20230309,"09",2023-03-08 23:39:58,1678318798,-23.5044340690114,152.093434171868,1026.18,20.61,76.9,899.71,16.42,294.11,24.23,18.63,13.15,303.13,305.56,"ascent",0.5,292.4,0.443,-0.183
20230309,"09",2023-03-08 23:39:59,1678318799,-23.504434072731,152.093434249155,1029.3,20.58,76.9,899.47,16.39,294.08,24.19,18.6,13.13,303.12,305.55,"ascent",0.5,292.5,0.451,-0.187
20230309,"09",2023-03-08 23:40:00,1678318800,-23.5044341298347,152.09343435721,1032.3,20.55,76.8,899.18,16.34,294.05,24.14,18.54,13.09,303.12,305.54,"ascent",0.5,292.4,0.46,-0.19
20230309,"09",2023-03-08 23:40:01,1678318801,-23.5044340864762,152.093434453431,1035.15,20.55,76.8,898.84,16.34,294.05,24.14,18.54,13.1,303.15,305.57,"ascent",0.5,292.5,0.468,-0.194
20230309,"09",2023-03-08 23:40:02,1678318802,-23.5044341367704,152.093434658911,1038,20.57,77,898.52,16.4,294.07,24.17,18.61,13.16,303.2,305.63,"ascent",0.5,292.5,0.476,-0.197
20230309,"09",2023-03-08 23:40:03,1678318803,-23.5044341192167,152.093434706282,1041.15,20.52,77.1,898.22,16.37,294.02,24.1,18.58,13.14,303.18,305.61,"ascent",0.5,292.5,0.484,-0.2
20230309,"09",2023-03-08 23:40:04,1678318804,-23.5044341450221,152.09343477595,1044.3,20.49,76.9,897.91,16.3,293.99,24.05,18.5,13.08,303.18,305.6,"ascent",0.5,292.5,0.492,-0.204
20230309,"09",2023-03-08 23:40:05,1678318805,-23.5044342703793,152.093434847314,1047.15,20.47,76.9,897.62,16.28,293.97,24.02,18.47,13.07,303.18,305.6,"ascent",0.5,292.5,0.5,-0.207
20230309,"09",2023-03-08 23:40:06,1678318806,-23.504434380016,152.093434872301,1050,20.44,76.9,897.28,16.25,293.94,23.98,18.44,13.05,303.19,305.6,"ascent",0.6,292.6,0.508,-0.211
20230309,"09",2023-03-08 23:40:07,1678318807,-23.5044345303912,152.093434907829,1053.15,20.43,77,896.98,16.26,293.93,23.96,18.45,13.06,303.2,305.62,"ascent",0.6,292.5,0.517,-0.214
20230309,"09",2023-03-08 23:40:08,1678318808,-23.5044345486677,152.093435010103,1056.29,20.43,77,896.65,16.26,293.93,23.96,18.45,13.07,303.24,305.65,"ascent",0.6,292.5,0.525,-0.217
20230309,"09",2023-03-08 23:40:09,1678318809,-23.5044346642594,152.093435101133,1059.25,20.39,77,896.32,16.22,293.89,23.9,18.41,13.04,303.23,305.64,"ascent",0.6,292.5,0.533,-0.221
20230309,"09",2023-03-08 23:40:10,1678318810,-23.5044347399833,152.093435164932,1062.09,20.38,77,896.04,16.21,293.88,23.89,18.39,13.04,303.24,305.65,"ascent",0.6,292.5,0.541,-0.224
20230309,"09",2023-03-08 23:40:11,1678318811,-23.5044348351242,152.093435176259,1065.1,20.35,77.2,895.72,16.22,293.85,23.84,18.41,13.05,303.24,305.66,"ascent",0.6,292.5,0.549,-0.227
20230309,"09",2023-03-08 23:40:12,1678318812,-23.5044349355634,152.093435266423,1068.25,20.36,77.2,895.41,16.23,293.86,23.86,18.42,13.06,303.28,305.7,"ascent",0.6,292.5,0.557,-0.231
20230309,"09",2023-03-08 23:40:13,1678318813,-23.5044349082451,152.093435161087,1071.25,20.33,77.3,895.07,16.23,293.83,23.82,18.41,13.06,303.29,305.7,"ascent",0.6,292.5,0.566,-0.234
20230309,"09",2023-03-08 23:40:14,1678318814,-23.5044349462442,152.093435166294,1074.09,20.27,76.9,894.82,16.09,293.77,23.73,18.25,12.95,303.25,305.64,"ascent",0.6,292.5,0.574,-0.238
20230309,"09",2023-03-08 23:40:15,1678318815,-23.5044351361799,152.093435221685,1076.89,20.28,76.7,894.52,16.06,293.78,23.74,18.21,12.92,303.29,305.68,"ascent",0.6,292.5,0.582,-0.241
20230309,"09",2023-03-08 23:40:16,1678318816,-23.5044352333519,152.093435372887,1080,20.25,76.7,894.19,16.03,293.75,23.7,18.18,12.91,303.29,305.68,"ascent",0.6,292.5,0.59,-0.244
20230309,"09",2023-03-08 23:40:17,1678318817,-23.5044352328422,152.093435517571,1083.15,20.23,76.7,893.88,16.01,293.73,23.67,18.15,12.89,303.3,305.68,"ascent",0.6,292.5,0.598,-0.248
20230309,"09",2023-03-08 23:40:18,1678318818,-23.5044353254274,152.093435573481,1085.99,20.22,76.7,893.61,16,293.72,23.65,18.14,12.89,303.31,305.7,"ascent",0.7,292.5,0.606,-0.251
20230309,"09",2023-03-08 23:40:19,1678318819,-23.5044354110066,152.093435678137,1088.85,20.18,76.7,893.22,15.96,293.68,23.6,18.1,12.86,303.31,305.69,"ascent",0.7,292.5,0.614,-0.254
20230309,"09",2023-03-08 23:40:20,1678318820,-23.5044355635251,152.093435750438,1091.8,20.21,76.6,892.93,15.97,293.71,23.64,18.11,12.87,303.37,305.75,"ascent",0.7,292.5,0.623,-0.258
20230309,"09",2023-03-08 23:40:21,1678318821,-23.5044356482273,152.093435958082,1094.9,20.18,76.5,892.63,15.92,293.68,23.6,18.05,12.84,303.37,305.74,"ascent",0.7,292.5,0.631,-0.261
20230309,"09",2023-03-08 23:40:22,1678318822,-23.5044357365083,152.093436125082,1098.05,20.17,76.4,892.3,15.89,293.67,23.58,18.02,12.82,303.39,305.76,"ascent",0.7,292.5,0.639,-0.265
20230309,"09",2023-03-08 23:40:23,1678318823,-23.5044356276986,152.093436220642,1100.89,20.15,76.3,892,15.85,293.65,23.55,17.97,12.79,303.4,305.76,"ascent",0.7,292.5,0.647,-0.268
20230309,"09",2023-03-08 23:40:24,1678318824,-23.5044356412616,152.093436375226,1103.9,20.18,76.2,891.7,15.86,293.68,23.6,17.98,12.8,303.46,305.83,"ascent",0.7,292.5,0.661,-0.274
20230309,"09",2023-03-08 23:40:25,1678318825,-23.5044357319164,152.093436494077,1107.01,20.11,76.1,891.35,15.77,293.61,23.49,17.88,12.73,303.42,305.78,"ascent",0.7,292.5,0.675,-0.28
20230309,"09",2023-03-08 23:40:26,1678318826,-23.5044357960929,152.093436546304,1109.97,20.1,76.1,891.09,15.76,293.6,23.48,17.87,12.73,303.43,305.79,"ascent",0.7,292.5,0.689,-0.285
20230309,"09",2023-03-08 23:40:27,1678318827,-23.5044358071819,152.0934365872,1112.95,20.08,76.1,890.79,15.74,293.58,23.45,17.85,12.71,303.44,305.8,"ascent",0.8,292.5,0.703,-0.291
20230309,"09",2023-03-08 23:40:28,1678318828,-23.5044357288415,152.093436699461,1115.79,20.06,76,890.45,15.7,293.56,23.42,17.8,12.69,303.45,305.8,"ascent",0.8,292.5,0.717,-0.297
20230309,"09",2023-03-08 23:40:29,1678318829,-23.5044357867185,152.09343676378,1118.8,20.06,76,890.16,15.7,293.56,23.42,17.8,12.69,303.48,305.83,"ascent",0.8,292.5,0.731,-0.303
20230309,"09",2023-03-08 23:40:30,1678318830,-23.5044358826119,152.093436794656,1121.95,20.02,76.1,889.83,15.68,293.52,23.36,17.78,12.68,303.47,305.82,"ascent",0.8,292.5,0.745,-0.309
20230309,"09",2023-03-08 23:40:31,1678318831,-23.5044360281946,152.093436856958,1124.95,20.01,75.9,889.53,15.63,293.51,23.35,17.72,12.64,303.49,305.83,"ascent",0.8,292.5,0.759,-0.314
20230309,"09",2023-03-08 23:40:32,1678318832,-23.5044361162641,152.09343691027,1127.79,19.96,75.7,889.25,15.54,293.46,23.28,17.62,12.57,303.47,305.8,"ascent",0.8,292.5,0.773,-0.32
20230309,"09",2023-03-08 23:40:33,1678318833,-23.5044360932347,152.093436960843,1130.65,19.94,75.7,888.9,15.52,293.44,23.25,17.6,12.56,303.48,305.81,"ascent",0.9,292.5,0.787,-0.326
20230309,"09",2023-03-08 23:40:34,1678318834,-23.5044362148774,152.093437109693,1133.8,19.95,75.6,888.64,15.51,293.45,23.26,17.59,12.56,303.52,305.84,"ascent",0.9,292.5,0.801,-0.332
20230309,"09",2023-03-08 23:40:35,1678318835,-23.5044362647375,152.093437100871,1136.95,19.93,75.5,888.32,15.47,293.43,23.23,17.54,12.53,303.53,305.85,"ascent",0.9,292.5,0.815,-0.337
20230309,"09",2023-03-08 23:40:36,1678318836,-23.5044362960581,152.093437218822,1139.95,19.92,75.6,888.03,15.48,293.42,23.22,17.55,12.54,303.55,305.87,"ascent",0.9,292.5,0.829,-0.343
20230309,"09",2023-03-08 23:40:37,1678318837,-23.5044362836274,152.093437306197,1142.79,19.89,75.6,887.74,15.45,293.39,23.18,17.52,12.52,303.54,305.86,"ascent",0.9,292.5,0.843,-0.349
20230309,"09",2023-03-08 23:40:38,1678318838,-23.504436376875,152.093437339344,1145.65,19.89,75.5,887.36,15.43,293.39,23.18,17.5,12.51,303.58,305.9,"ascent",0.9,292.5,0.857,-0.355
20230309,"09",2023-03-08 23:40:39,1678318839,-23.5044363952699,152.093437419896,1148.65,19.88,75.6,887.05,15.44,293.38,23.16,17.51,12.52,303.6,305.92,"ascent",0.9,292.5,0.871,-0.361
20230309,"09",2023-03-08 23:40:40,1678318840,-23.50443656042,152.093437511441,1151.83,19.84,75.5,886.75,15.38,293.34,23.1,17.44,12.48,303.59,305.9,"ascent",1,292.5,0.885,-0.366
20230309,"09",2023-03-08 23:40:41,1678318841,-23.5044364997451,152.093437562719,1154.95,19.8,75.4,886.49,15.32,293.3,23.05,17.38,12.44,303.57,305.88,"ascent",1,292.5,0.899,-0.372
20230309,"09",2023-03-08 23:40:42,1678318842,-23.504436551372,152.093437617537,1157.85,19.77,75.4,886.13,15.29,293.27,23,17.35,12.42,303.58,305.88,"ascent",1,292.5,0.913,-0.378
20230309,"09",2023-03-08 23:40:43,1678318843,-23.5044365854542,152.093437654326,1160.85,19.76,75.4,885.82,15.29,293.26,22.99,17.33,12.41,303.6,305.9,"ascent",1,292.5,0.927,-0.384
20230309,"09",2023-03-08 23:40:44,1678318844,-23.5044366017668,152.093437771371,1164.05,19.73,75.2,885.54,15.21,293.23,22.95,17.26,12.36,303.59,305.88,"ascent",1,292.5,0.941,-0.39
20230309,"09",2023-03-08 23:40:45,1678318845,-23.5044366964552,152.093437855466,1167.04,19.73,75.2,885.19,15.21,293.23,22.95,17.26,12.37,303.63,305.92,"ascent",1,292.5,0.955,-0.395
20230309,"09",2023-03-08 23:40:46,1678318846,-23.5044367830214,152.093437927997,1169.89,19.69,75.2,884.88,15.18,293.19,22.89,17.21,12.34,303.62,305.9,"ascent",1,292.5,0.969,-0.401
20230309,"09",2023-03-08 23:40:47,1678318847,-23.5044366783071,152.093438012535,1172.75,19.69,75.3,884.58,15.2,293.19,22.89,17.24,12.36,303.65,305.94,"ascent",1.1,292.5,0.983,-0.407
20230309,"09",2023-03-08 23:40:48,1678318848,-23.504436679522,152.093438106379,1175.9,19.67,75.4,884.28,15.2,293.17,22.86,17.24,12.37,303.65,305.94,"ascent",1.1,292.5,0.997,-0.413
20230309,"09",2023-03-08 23:40:49,1678318849,-23.5044367905679,152.093438212712,1179.05,19.64,75.4,883.93,15.17,293.14,22.82,17.21,12.35,303.66,305.94,"ascent",1.1,292.5,1.011,-0.418
20230309,"09",2023-03-08 23:40:50,1678318850,-23.5044367320798,152.093438324071,1182.05,19.64,75.4,883.64,15.17,293.14,22.82,17.21,12.35,303.69,305.97,"ascent",1.1,292.5,1.025,-0.424
20230309,"09",2023-03-08 23:40:51,1678318851,-23.5044368032469,152.093438443304,1184.89,19.58,75.5,883.38,15.13,293.08,22.73,17.16,12.32,303.65,305.93,"ascent",1.1,292.5,1.039,-0.43
20230309,"09",2023-03-08 23:40:52,1678318852,-23.5044368997309,152.093438538164,1187.75,19.58,75.5,883.09,15.13,293.08,22.73,17.16,12.33,303.68,305.96,"ascent",1.1,292.5,1.053,-0.436
20230309,"09",2023-03-08 23:40:53,1678318853,-23.5044369566701,152.093438637864,1190.75,19.57,75.6,882.75,15.14,293.07,22.72,17.18,12.34,303.7,305.99,"ascent",1.2,292.5,1.067,-0.442
20230309,"09",2023-03-08 23:40:54,1678318854,-23.5044369843297,152.093438796356,1193.9,19.52,75.7,882.43,15.11,293.02,22.65,17.15,12.32,303.68,305.96,"ascent",1.2,292.5,1.081,-0.447
20230309,"09",2023-03-08 23:40:55,1678318855,-23.5044370417499,152.093438904393,1197.05,19.5,75.8,882.1,15.12,293,22.62,17.15,12.33,303.69,305.98,"ascent",1.2,292.5,1.095,-0.453
20230309,"09",2023-03-08 23:40:56,1678318856,-23.5044369962424,152.093438946072,1199.89,19.5,75.9,881.79,15.14,293,22.62,17.17,12.35,303.72,306.01,"ascent",1.2,292.5,1.109,-0.459
20230309,"09",2023-03-08 23:40:57,1678318857,-23.504437028454,152.093438992389,1202.75,19.47,76,881.52,15.13,292.97,22.58,17.16,12.35,303.72,306.01,"ascent",1.2,292.5,1.126,-0.466
20230309,"09",2023-03-08 23:40:58,1678318858,-23.5044372060975,152.093439012837,1205.9,19.42,76,881.18,15.08,292.92,22.51,17.11,12.31,303.7,305.98,"ascent",1.2,292.5,1.143,-0.473
20230309,"09",2023-03-08 23:40:59,1678318859,-23.5044374218467,152.093439122313,1209.05,19.43,76.2,880.89,15.13,292.93,22.52,17.16,12.36,303.74,306.03,"ascent",1.3,292.5,1.159,-0.48
20230309,"09",2023-03-08 23:41:00,1678318860,-23.504437613965,152.093439263208,1212.05,19.39,76.4,880.6,15.13,292.89,22.47,17.17,12.36,303.73,306.02,"ascent",1.3,292.5,1.176,-0.487
20230309,"09",2023-03-08 23:41:01,1678318861,-23.5044376864541,152.093439329044,1214.89,19.36,76.6,880.28,15.14,292.86,22.43,17.18,12.38,303.73,306.02,"ascent",1.3,292.5,1.193,-0.494
20230309,"09",2023-03-08 23:41:02,1678318862,-23.5044377773832,152.093439293171,1217.9,19.33,76.7,879.95,15.14,292.83,22.38,17.17,12.38,303.73,306.02,"ascent",1.3,292.5,1.21,-0.501
20230309,"09",2023-03-08 23:41:03,1678318863,-23.504437649384,152.093439373117,1221.05,19.32,76.8,879.71,15.15,292.82,22.37,17.18,12.39,303.74,306.04,"ascent",1.3,292.5,1.227,-0.508
20230309,"09",2023-03-08 23:41:04,1678318864,-23.5044376280559,152.093439552054,1224.07,19.25,76.9,879.37,15.1,292.75,22.27,17.13,12.35,303.7,305.99,"ascent",1.3,292.5,1.243,-0.515
20230309,"09",2023-03-08 23:41:05,1678318865,-23.5044376653939,152.093439653234,1227.06,19.25,77.1,879.02,15.14,292.75,22.27,17.17,12.39,303.74,306.03,"ascent",1.4,292.5,1.26,-0.522
20230309,"09",2023-03-08 23:41:06,1678318866,-23.5044377348095,152.093439745548,1229.91,19.24,77.2,878.76,15.15,292.74,22.26,17.18,12.4,303.75,306.05,"ascent",1.4,292.5,1.277,-0.529
20230309,"09",2023-03-08 23:41:07,1678318867,-23.504437756025,152.09343972934,1232.96,19.21,77.4,878.46,15.16,292.71,22.22,17.2,12.42,303.75,306.05,"ascent",1.4,292.5,1.294,-0.536
20230309,"09",2023-03-08 23:41:08,1678318868,-23.5044377435516,152.093439812589,1236.15,19.19,77.5,878.16,15.16,292.69,22.19,17.2,12.42,303.76,306.06,"ascent",1.4,292.5,1.31,-0.543
20230309,"09",2023-03-08 23:41:09,1678318869,-23.5044377728984,152.093439838912,1239.13,19.15,77.6,877.81,15.14,292.65,22.13,17.18,12.41,303.75,306.05,"ascent",1.4,292.5,1.327,-0.55
20230309,"09",2023-03-08 23:41:10,1678318870,-23.5044378098633,152.09343995003,1241.99,19.11,77.7,877.53,15.12,292.61,22.08,17.16,12.4,303.74,306.04,"ascent",1.5,292.5,1.344,-0.557
20230309,"09",2023-03-08 23:41:11,1678318871,-23.5044378584854,152.093439931407,1244.38,19.08,77.8,877.22,15.11,292.58,22.04,17.15,12.4,303.74,306.04,"ascent",1.5,292.5,1.361,-0.564
20230309,"09",2023-03-08 23:41:12,1678318872,-23.5044378868153,152.09344011879,1246.97,19.06,77.9,876.87,15.12,292.56,22.01,17.15,12.4,303.75,306.05,"ascent",1.5,292.5,1.378,-0.571
20230309,"09",2023-03-08 23:41:13,1678318873,-23.5044378882571,152.093440252405,1250.35,19,78.1,876.53,15.1,292.5,21.93,17.13,12.39,303.72,306.02,"ascent",1.5,292.5,1.394,-0.577
20230309,"09",2023-03-08 23:41:14,1678318874,-23.5044379595445,152.093440444394,1253.6,18.97,78.2,876.17,15.09,292.47,21.89,17.12,12.39,303.73,306.02,"ascent",1.5,292.5,1.411,-0.584
20230309,"09",2023-03-08 23:41:15,1678318875,-23.5044379708148,152.093440457888,1256.71,18.98,78.4,875.83,15.14,292.48,21.9,17.17,12.44,303.77,306.08,"ascent",1.5,292.5,1.428,-0.591
20230309,"09",2023-03-08 23:41:16,1678318876,-23.5044380560104,152.093440514709,1260,18.94,78.6,875.54,15.14,292.44,21.85,17.17,12.44,303.76,306.06,"ascent",1.6,292.5,1.445,-0.598
20230309,"09",2023-03-08 23:41:17,1678318877,-23.5044382779215,152.093440414167,1263.15,18.93,78.7,875.22,15.15,292.43,21.83,17.18,12.46,303.78,306.09,"ascent",1.6,292.5,1.462,-0.605
20230309,"09",2023-03-08 23:41:18,1678318878,-23.5044383791893,152.093440551355,1266.14,18.85,78.9,874.9,15.11,292.35,21.72,17.14,12.43,303.73,306.03,"ascent",1.6,292.5,1.478,-0.612
20230309,"09",2023-03-08 23:41:19,1678318879,-23.5044384350046,152.093440543403,1269.05,18.88,78.9,874.61,15.14,292.38,21.76,17.17,12.46,303.79,306.1,"ascent",1.6,292.5,1.495,-0.619
20230309,"09",2023-03-08 23:41:20,1678318880,-23.504438382773,152.093440600495,1271.89,18.86,79.1,874.32,15.16,292.36,21.74,17.19,12.48,303.8,306.11,"ascent",1.6,292.5,1.512,-0.626
20230309,"09",2023-03-08 23:41:21,1678318881,-23.5044383474712,152.09344075615,1274.73,18.81,79.3,874.02,15.15,292.31,21.67,17.18,12.47,303.77,306.09,"ascent",1.7,292.5,1.529,-0.633
20230309,"09",2023-03-08 23:41:22,1678318882,-23.5044384527676,152.093440831637,1277.8,18.81,79.4,873.72,15.17,292.31,21.67,17.21,12.49,303.8,306.12,"ascent",1.7,292.5,1.545,-0.64
20230309,"09",2023-03-08 23:41:23,1678318883,-23.5044384336886,152.093440830694,1280.95,18.77,79.6,873.43,15.17,292.27,21.62,17.21,12.5,303.79,306.11,"ascent",1.7,292.5,1.562,-0.647
