Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,
2023/03/09 12:34:43.9187,16.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.25,37.09,40.8,42.23,2023/03/09,01:56:30,152.0915006,-23.5067635,11.28,14,
2023/03/09 12:34:43.9387,16.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.29,37.06,40.9,42.1,2023/03/09,01:56:31,152.091501,-23.5067638,11.414,14,
2023/03/09 12:34:43.9586,16.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.29,35.5,41,41.87,2023/03/09,01:56:32,152.0915009,-23.5067638,11.658,14,
2023/03/09 12:34:43.9886,16.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.26,35.62,41.7,41.76,2023/03/09,01:56:33,152.0915011,-23.5067638,11.851,14,
2023/03/09 12:34:44.0186,16.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.25,35.31,41.8,41.72,2023/03/09,01:56:34,152.0915023,-23.5067638,11.766,14,
2023/03/09 12:34:44.0386,16.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.27,34.96,41.5,41.73,2023/03/09,01:56:35,152.0915026,-23.5067644,11.773,14,
2023/03/09 12:34:44.0686,16.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.3,34.98,41.8,41.77,2023/03/09,01:56:36,152.091503,-23.506764,11.836,14,
2023/03/09 12:34:44.0886,16.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.25,35.55,41.7,41.8,2023/03/09,01:56:37,152.0915033,-23.5067632,11.79,14,
2023/03/09 12:34:44.1186,16.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.28,35.65,41.4,41.78,2023/03/09,01:56:38,152.0915032,-23.5067631,11.604,14,
2023/03/09 12:34:44.1486,16.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.23,35.81,41.9,41.78,2023/03/09,01:56:39,152.0915029,-23.5067624,11.732,14,
2023/03/09 12:34:44.1685,16.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.22,36.1,41.8,41.87,2023/03/09,01:56:40,152.0915034,-23.5067621,11.763,14,
2023/03/09 12:34:44.1985,16.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.3,36.05,41.4,41.9,2023/03/09,01:56:41,152.0915037,-23.5067618,11.729,14,
2023/03/09 12:34:44.2185,16.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.2,35.62,41.2,41.92,2023/03/09,01:56:42,152.0915027,-23.5067616,12.076,14,
2023/03/09 12:34:44.2485,16.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.23,35.4,41.4,41.81,2023/03/09,01:56:43,152.0915031,-23.5067614,12.008,14,
2023/03/09 12:34:44.2785,16.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.24,35.33,41.7,41.7,2023/03/09,01:56:44,152.0915037,-23.5067605,11.884,14,
2023/03/09 12:34:44.2985,16.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.27,35.69,42,41.72,2023/03/09,01:56:45,152.0915035,-23.5067594,12.048,14,
2023/03/09 12:34:44.3291,16.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.18,35.62,42.2,41.59,2023/03/09,01:56:46,152.0915043,-23.5067591,12.346,14,
2023/03/09 12:34:44.3491,17.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.06,34.65,42.3,41.42,2023/03/09,01:56:47,152.0915026,-23.5067572,13.735,14,
2023/03/09 12:34:44.3791,17.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.96,32.44,42.9,41,2023/03/09,01:56:48,152.0914929,-23.5067467,15.608,14,
2023/03/09 12:34:44.4090,17.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.72,30.98,43.3,40.56,2023/03/09,01:56:49,152.0914753,-23.5067211,17.499,14,
2023/03/09 12:34:44.4290,17.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.46,31.28,44.9,40.15,2023/03/09,01:56:50,152.0914604,-23.5066826,19.129,14,
2023/03/09 12:34:44.4590,17.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.23,31.59,45.9,39.54,2023/03/09,01:56:51,152.0914478,-23.5066306,21.562,14,
2023/03/09 12:34:44.4790,17.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.87,30.78,47.5,38.78,2023/03/09,01:56:52,152.0914327,-23.5065598,26.246,14,
2023/03/09 12:34:44.5090,17.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.35,29.71,49.3,37.86,2023/03/09,01:56:53,152.0914148,-23.5064665,33.099,14,
2023/03/09 12:34:44.5389,17.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.62,28.81,51.7,36.81,2023/03/09,01:56:54,152.0914223,-23.5063728,38.778,14,
2023/03/09 12:34:44.5590,17.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.27,28.35,54,35.96,2023/03/09,01:56:55,152.0914694,-23.5062923,43.405,14,
2023/03/09 12:34:44.5890,17.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.95,28,55.8,35.2,2023/03/09,01:56:56,152.0915397,-23.5062171,45.137,14,
2023/03/09 12:34:44.6089,17.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.62,28.34,59,34.45,2023/03/09,01:56:57,152.0916244,-23.5061377,45.375,14,
2023/03/09 12:34:44.6389,17.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.53,28.25,61.3,33.68,2023/03/09,01:56:58,152.0917201,-23.5060525,45.371,14,
2023/03/09 12:34:44.6689,17.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.48,28.25,64.1,32.99,2023/03/09,01:56:59,152.091823,-23.5059606,45.55,12,
2023/03/09 12:34:44.6889,17.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.4,28.42,67.5,32.32,2023/03/09,01:57:00,152.0919163,-23.5058593,46.477,13,
2023/03/09 12:34:44.7189,17.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.39,27.81,69.3,31.82,2023/03/09,01:57:01,152.0920065,-23.5057549,49.056,14,
2023/03/09 12:34:44.7388,17.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.14,27.66,71.4,31.42,2023/03/09,01:57:02,152.0921025,-23.5056526,53.31,14,
2023/03/09 12:34:44.7689,17.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.8,27.52,72.6,31.03,2023/03/09,01:57:03,152.0922044,-23.5055462,57.446,14,
2023/03/09 12:34:44.7988,17.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.38,27.35,74.3,30.66,2023/03/09,01:57:04,152.0923077,-23.5054352,61.628,14,
2023/03/09 12:34:44.8188,17.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.75,27.24,76.6,30.37,2023/03/09,01:57:05,152.0924116,-23.5053259,65.745,14,
2023/03/09 12:34:44.8488,17.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.29,27.26,79.1,30.12,2023/03/09,01:57:06,152.0925093,-23.5052137,69.84,14,
2023/03/09 12:34:44.8688,17.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.91,27.44,81.7,29.88,2023/03/09,01:57:07,152.0925997,-23.5051042,72.556,14,
2023/03/09 12:34:44.8988,17.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.83,27.59,83.7,29.65,2023/03/09,01:57:08,152.0926786,-23.5050019,74.459,14,
2023/03/09 12:34:44.9288,17.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.18,28.04,84.8,29.74,2023/03/09,01:57:09,152.0927359,-23.5049303,74.415,13,
2023/03/09 12:34:44.9488,17.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.43,28.15,84.7,29.84,2023/03/09,01:57:10,152.0927619,-23.504896,73.737,14,
2023/03/09 12:34:44.9788,17.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.46,27.91,84.3,29.95,2023/03/09,01:57:11,152.0927622,-23.5048851,74.049,14,
2023/03/09 12:34:45.0087,17.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.72,28.44,83.6,30.17,2023/03/09,01:57:12,152.092763,-23.5048825,71.287,14,
2023/03/09 12:34:45.0287,17.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.07,28.55,83.2,30.27,2023/03/09,01:57:13,152.0927645,-23.5048808,67.577,14,
2023/03/09 12:34:45.0487,17.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.2,28.13,82.8,30.31,2023/03/09,01:57:14,152.0927562,-23.5048855,66.438,14,
2023/03/09 12:34:45.0787,17.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.33,28.29,82.3,30.45,2023/03/09,01:57:15,152.0927496,-23.5048913,64.699,14,
2023/03/09 12:34:45.1086,17.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.54,28.29,81.3,30.57,2023/03/09,01:57:16,152.0927504,-23.5048946,62.661,14,
2023/03/09 12:34:45.1287,17.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.67,28.27,81,30.63,2023/03/09,01:57:17,152.0927635,-23.5049051,62.502,14,
2023/03/09 12:34:45.1586,17.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.65,28.49,80.1,30.71,2023/03/09,01:57:18,152.0927762,-23.5049139,62.946,14,
2023/03/09 12:34:45.1786,17.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.61,28.45,78.9,30.77,2023/03/09,01:57:19,152.0927728,-23.5049225,63.283,14,
2023/03/09 12:34:45.2086,17.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.46,27.97,78,30.68,2023/03/09,01:57:20,152.0927524,-23.5049458,63.615,14,
2023/03/09 12:34:45.2386,17.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.56,27.95,78.2,30.67,2023/03/09,01:57:21,152.0927364,-23.5049631,63.518,14,
2023/03/09 12:34:45.2586,17.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.57,28.25,79.5,30.8,2023/03/09,01:57:22,152.0927307,-23.5049635,64.054,14,
2023/03/09 12:34:45.2886,17.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.57,28.4,78.7,30.93,2023/03/09,01:57:23,152.0927297,-23.5049611,64.373,13,
2023/03/09 12:34:45.3086,17.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.55,28.49,78.3,31.06,2023/03/09,01:57:24,152.09273,-23.5049572,64.775,14,
2023/03/09 12:34:45.3392,18.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.57,28.42,77.8,31.14,2023/03/09,01:57:25,152.0927307,-23.5049535,64.911,14,
2023/03/09 12:34:45.3592,18.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.56,28.44,77.3,31.21,2023/03/09,01:57:26,152.0927317,-23.5049525,64.73,14,
2023/03/09 12:34:45.3892,18.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.6,28.13,74.8,31.21,2023/03/09,01:57:27,152.0927311,-23.5049532,64.76,14,
2023/03/09 12:34:45.4192,18.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.6,28.08,74.3,31.24,2023/03/09,01:57:28,152.0927303,-23.5049533,64.74,14,
2023/03/09 12:34:45.4391,18.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.59,28.02,74.2,31.24,2023/03/09,01:57:29,152.0927296,-23.5049526,64.774,14,
2023/03/09 12:34:45.4691,18.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.55,28.04,74.4,31.25,2023/03/09,01:57:30,152.0927345,-23.5049548,65.15,14,
2023/03/09 12:34:45.4891,18.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.6,28.36,74.1,31.31,2023/03/09,01:57:31,152.0927403,-23.5049594,65.076,14,
2023/03/09 12:34:45.5191,18.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.61,28.19,73.9,31.32,2023/03/09,01:57:32,152.0927403,-23.50496,65.132,14,
2023/03/09 12:34:45.5491,18.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.61,28.15,73.8,31.33,2023/03/09,01:57:33,152.0927382,-23.5049605,65.417,14,
2023/03/09 12:34:45.5691,18.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.63,28.06,73.9,31.32,2023/03/09,01:57:34,152.0927372,-23.504962,65.452,14,
2023/03/09 12:34:45.5990,18.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.53,28.1,74.2,31.35,2023/03/09,01:57:35,152.0927374,-23.5049634,65.661,14,
2023/03/09 12:34:45.6190,18.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.69,28.13,74.4,31.33,2023/03/09,01:57:36,152.0927515,-23.5049726,65.786,14,
2023/03/09 12:34:45.6490,18.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.46,28.42,75.2,31.32,2023/03/09,01:57:37,152.0927815,-23.504994,66.036,14,
2023/03/09 12:34:45.6790,18.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.64,28.39,74,31.32,2023/03/09,01:57:38,152.0928115,-23.5050159,65.749,14,
2023/03/09 12:34:45.6990,18.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.76,28.19,73.7,31.2,2023/03/09,01:57:39,152.0928513,-23.5050441,64.408,15,
2023/03/09 12:34:45.7290,18.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.71,28.3,73.9,31.1,2023/03/09,01:57:40,152.0929054,-23.5050821,63.744,15,
2023/03/09 12:34:45.7589,18.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.27,28.39,74.5,31.12,2023/03/09,01:57:41,152.0929441,-23.5051091,62.928,15,
2023/03/09 12:34:45.7789,18.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.6,28.59,74.3,31.2,2023/03/09,01:57:42,152.0929577,-23.5051151,62.687,15,
2023/03/09 12:34:45.8089,18.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.6,28.53,74.1,31.28,2023/03/09,01:57:43,152.0929605,-23.5051168,62.122,15,
2023/03/09 12:34:45.8289,18.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.55,28.31,74.3,31.31,2023/03/09,01:57:44,152.0929608,-23.5051179,61.502,15,
2023/03/09 12:34:45.8589,18.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.56,28.26,74.3,31.33,2023/03/09,01:57:45,152.0929609,-23.5051184,61.073,15,
2023/03/09 12:34:45.8889,18.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.53,28.24,74.3,31.35,2023/03/09,01:57:46,152.0929609,-23.5051194,60.68,15,
2023/03/09 12:34:45.9089,18.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.55,28.22,73.4,31.39,2023/03/09,01:57:47,152.0929606,-23.5051205,60.146,15,
2023/03/09 12:34:45.9388,18.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.58,28.21,73.2,31.43,2023/03/09,01:57:48,152.09296,-23.5051223,59.61,15,
2023/03/09 12:34:45.9589,18.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.6,28.28,73.2,31.44,2023/03/09,01:57:49,152.09296,-23.5051235,59.085,15,
2023/03/09 12:34:45.9888,18.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.65,28.19,73.2,31.47,2023/03/09,01:57:50,152.0929593,-23.5051241,58.549,15,
2023/03/09 12:34:46.0188,18.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.58,28.14,73.3,31.47,2023/03/09,01:57:51,152.0929585,-23.5051245,58.206,15,
2023/03/09 12:34:46.0388,18.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.58,28.13,73.3,31.47,2023/03/09,01:57:52,152.0929579,-23.5051245,57.853,15,
2023/03/09 12:34:46.0688,18.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.57,28.19,73.4,31.49,2023/03/09,01:57:53,152.0929576,-23.5051246,57.512,15,
2023/03/09 12:34:46.0888,18.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.57,28.3,73.5,31.51,2023/03/09,01:57:54,152.0929572,-23.5051251,57.31,15,
2023/03/09 12:34:46.1188,18.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.62,28.39,73.3,31.56,2023/03/09,01:57:55,152.0929567,-23.5051249,56.907,15,
2023/03/09 12:34:46.1488,18.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.59,28.42,73.4,31.58,2023/03/09,01:57:56,152.0929565,-23.505124,56.492,15,
2023/03/09 12:34:46.1588,18.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.58,28.32,73.8,31.58,2023/03/09,01:57:57,152.092957,-23.505123,56.101,15,
2023/03/09 12:34:46.1887,18.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.6,28.21,72.7,31.58,2023/03/09,01:57:58,152.0929579,-23.5051216,55.924,15,
2023/03/09 12:34:46.2187,18.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.58,28.06,71.3,31.56,2023/03/09,01:57:59,152.092958,-23.5051205,55.747,15,
2023/03/09 12:34:46.2487,18.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.62,28.15,71,31.57,2023/03/09,01:58:00,152.0929585,-23.5051193,55.622,15,
2023/03/09 12:34:46.2687,18.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.57,28.23,71.5,31.58,2023/03/09,01:58:01,152.092958,-23.5051176,55.725,16,
2023/03/09 12:34:46.2987,18.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.57,28.3,72,31.6,2023/03/09,01:58:02,152.0929579,-23.505116,55.805,16,
2023/03/09 12:34:46.3193,18.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.57,28.28,73.6,31.6,2023/03/09,01:58:03,152.0929578,-23.5051139,56.298,16,
2023/03/09 12:34:46.3493,19.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.57,28.19,73.4,31.57,2023/03/09,01:58:04,152.0929573,-23.5051122,56.552,16,
2023/03/09 12:34:46.3792,19.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.54,27.96,71.3,31.54,2023/03/09,01:58:05,152.0929562,-23.5051109,56.743,16,
2023/03/09 12:34:46.3993,19.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.58,27.96,71,31.54,2023/03/09,01:58:06,152.0929556,-23.5051087,57.096,16,
