Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,
2023/03/09 10:12:34.9258,1.410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,30.3,86.7,31.51,2023/03/08,23:20:10,152.0914899,-23.5067389,17.733,5,
2023/03/09 10:12:34.9559,1.440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,30.34,86.5,31.54,2023/03/08,23:20:11,152.09149,-23.5067409,17.834,5,
2023/03/09 10:12:34.9857,1.470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.73,30.11,85.1,31.56,2023/03/08,23:20:11,152.0914931,-23.5067358,17.484,7,
2023/03/09 10:12:35.0059,1.490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.7,30.3,85.6,31.61,2023/03/08,23:20:12,152.0914943,-23.5067335,17.195,7,
2023/03/09 10:12:35.0358,1.520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.69,30.44,85.2,31.68,2023/03/08,23:20:13,152.0914943,-23.5067348,17.026,7,
2023/03/09 10:12:35.0558,1.540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.72,30.54,85.3,31.72,2023/03/08,23:20:14,152.0914944,-23.5067338,16.964,7,
2023/03/09 10:12:35.0857,1.570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.72,30.36,84.1,31.75,2023/03/08,23:20:15,152.0914947,-23.5067328,16.95,7,
2023/03/09 10:12:35.1057,1.590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,30.18,83.5,31.76,2023/03/08,23:20:16,152.0914944,-23.5067332,16.761,7,
2023/03/09 10:12:35.1363,1.620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,30.12,83,31.81,2023/03/08,23:20:17,152.0914937,-23.5067359,16.608,7,
2023/03/09 10:12:35.1663,1.650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,30.22,82.7,31.79,2023/03/08,23:20:18,152.0914939,-23.5067359,16.616,7,
2023/03/09 10:12:35.1865,1.670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.72,30.28,82.8,31.85,2023/03/08,23:20:19,152.0914941,-23.5067352,16.462,7,
2023/03/09 10:12:35.2164,1.700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.72,30.34,82.3,31.89,2023/03/08,23:20:20,152.0914944,-23.5067345,16.416,7,
2023/03/09 10:12:35.2463,1.730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.72,30.34,83,31.93,2023/03/08,23:20:21,152.0914944,-23.5067357,16.143,7,
2023/03/09 10:12:35.2663,1.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.74,30.57,83.4,32,2023/03/08,23:20:22,152.0914941,-23.5067349,16.304,7,
2023/03/09 10:12:35.2963,1.780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.77,30.53,82.9,32.07,2023/03/08,23:20:23,152.0914936,-23.5067329,16.357,7,
2023/03/09 10:12:35.3164,1.800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.75,30.53,82.7,32.13,2023/03/08,23:20:24,152.0914917,-23.5067291,16.767,7,
2023/03/09 10:12:35.3464,1.830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.72,30.5,82.3,32.15,2023/03/08,23:20:25,152.0914902,-23.5067252,17.44,7,
2023/03/09 10:12:35.3763,1.860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.73,30.72,82.9,32.17,2023/03/08,23:20:26,152.091491,-23.506723,17.632,7,
2023/03/09 10:12:35.3963,1.880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,30.11,80.5,32.13,2023/03/08,23:20:27,152.0914908,-23.5067221,17.766,7,
2023/03/09 10:12:35.4263,1.910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.75,29.97,79.2,32.13,2023/03/08,23:20:28,152.0914903,-23.5067227,17.801,7,
2023/03/09 10:12:35.4463,1.930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.66,30.07,80.1,32.17,2023/03/08,23:20:29,152.0914894,-23.5067209,17.754,7,
2023/03/09 10:12:35.4762,1.960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.72,30.28,80.5,32.19,2023/03/08,23:20:30,152.0914891,-23.5067199,17.463,7,
2023/03/09 10:12:35.5062,1.990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.72,30.52,81.2,32.24,2023/03/08,23:20:31,152.0914887,-23.5067199,17.311,8,
2023/03/09 10:12:35.5262,2.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.68,30.52,81.3,32.28,2023/03/08,23:20:32,152.0914891,-23.5067204,17.197,8,
2023/03/09 10:12:35.5563,2.040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,30.83,81.5,32.39,2023/03/08,23:20:33,152.09149,-23.5067211,17.003,8,
2023/03/09 10:12:35.5761,2.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.72,30.77,80.7,32.47,2023/03/08,23:20:34,152.0914903,-23.50672,17,8,
2023/03/09 10:12:35.6062,2.090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.69,30.58,79.1,32.54,2023/03/08,23:20:35,152.0914904,-23.5067206,16.845,8,
2023/03/09 10:12:35.6361,2.120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.67,30.61,78.6,32.6,2023/03/08,23:20:36,152.0914904,-23.506721,16.72,8,
2023/03/09 10:12:35.6563,2.140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.69,30.12,77.5,32.61,2023/03/08,23:20:37,152.0914911,-23.506721,16.534,9,
2023/03/09 10:12:35.6862,2.170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,30.16,77.5,32.61,2023/03/08,23:20:38,152.0914911,-23.5067208,16.581,9,
2023/03/09 10:12:35.7062,2.190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.69,30.26,77.3,32.69,2023/03/08,23:20:39,152.0914916,-23.5067198,16.572,11,
2023/03/09 10:12:35.7361,2.220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.69,30.38,77.8,32.75,2023/03/08,23:20:40,152.0914921,-23.5067188,16.677,11,
2023/03/09 10:12:35.7562,2.240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.67,30.75,77.8,32.83,2023/03/08,23:20:41,152.0914924,-23.5067184,16.753,11,
2023/03/09 10:12:35.7861,2.270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.68,30.93,77.8,32.9,2023/03/08,23:20:42,152.0914923,-23.5067187,16.959,11,
2023/03/09 10:12:35.8161,2.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.69,31.23,78.5,33.01,2023/03/08,23:20:43,152.0914919,-23.5067193,16.805,11,
2023/03/09 10:12:35.8362,2.320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.69,31.21,77.5,33.03,2023/03/08,23:20:44,152.0914904,-23.5067189,16.869,11,
2023/03/09 10:12:35.8660,2.350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,31.21,77.9,33.07,2023/03/08,23:20:45,152.0914893,-23.5067185,17.14,11,
2023/03/09 10:12:35.8861,2.370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.7,30.99,77.5,33.11,2023/03/08,23:20:46,152.0914893,-23.5067184,17.234,11,
2023/03/09 10:12:35.9161,2.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.69,30.56,76.9,33.08,2023/03/08,23:20:47,152.09149,-23.5067182,17.143,11,
2023/03/09 10:12:35.9361,2.420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,30.38,76.6,33.06,2023/03/08,23:20:48,152.0914907,-23.5067183,17.196,11,
2023/03/09 10:12:35.9660,2.450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,30.18,76.5,33.04,2023/03/08,23:20:49,152.091492,-23.506718,16.922,11,
2023/03/09 10:12:35.9861,2.470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.72,30.36,76.7,33.1,2023/03/08,23:20:50,152.0914929,-23.5067171,16.794,11,
2023/03/09 10:12:36.0160,2.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.7,30.58,76.2,33.18,2023/03/08,23:20:51,152.0914929,-23.5067172,16.735,11,
2023/03/09 10:12:36.0460,2.530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.65,30.44,75.9,33.24,2023/03/08,23:20:52,152.0914938,-23.506717,16.574,11,
2023/03/09 10:12:36.0660,2.550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.7,30.5,75.9,33.28,2023/03/08,23:20:53,152.0914945,-23.5067165,16.524,11,
2023/03/09 10:12:36.0959,2.580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.72,30.59,76.2,33.33,2023/03/08,23:20:54,152.0914945,-23.506716,16.673,11,
2023/03/09 10:12:36.1160,2.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.68,30.63,76.7,33.42,2023/03/08,23:20:55,152.0914943,-23.5067146,16.784,11,
2023/03/09 10:12:36.1466,2.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.72,31.03,76.7,33.51,2023/03/08,23:20:56,152.0914947,-23.5067136,16.79,11,
2023/03/09 10:12:36.1765,2.660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.7,31.35,76.7,33.61,2023/03/08,23:20:57,152.0914947,-23.5067131,16.757,11,
2023/03/09 10:12:36.2065,2.690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,31.6,76.7,33.72,2023/03/08,23:20:58,152.091495,-23.5067123,16.719,11,
2023/03/09 10:12:36.2264,2.710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,31.66,77.5,33.81,2023/03/08,23:20:59,152.0914952,-23.5067119,16.749,11,
2023/03/09 10:12:36.2564,2.740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.69,32.06,78,33.9,2023/03/08,23:21:00,152.0914957,-23.5067107,16.668,11,
2023/03/09 10:12:36.2764,2.760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.68,32.2,76.9,34.01,2023/03/08,23:21:01,152.0914966,-23.50671,16.76,12,
2023/03/09 10:12:36.3065,2.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,32.31,76.1,34.09,2023/03/08,23:21:02,152.0914966,-23.5067091,16.654,12,
2023/03/09 10:12:36.3265,2.810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.73,32.37,75.4,34.15,2023/03/08,23:21:03,152.0914966,-23.506708,16.625,12,
2023/03/09 10:12:36.3565,2.840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.68,32.39,75.1,34.22,2023/03/08,23:21:04,152.091497,-23.5067075,16.644,12,
2023/03/09 10:12:36.3864,2.870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.72,31.87,74.2,34.26,2023/03/08,23:21:05,152.0914972,-23.5067076,16.648,12,
2023/03/09 10:12:36.4065,2.890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.74,31.93,72.6,34.3,2023/03/08,23:21:06,152.0914976,-23.506708,16.669,12,
2023/03/09 10:12:36.4364,2.920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.66,31.19,70.1,34.25,2023/03/08,23:21:07,152.0914989,-23.5067071,16.324,12,
2023/03/09 10:12:36.4564,2.940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.67,30.91,68.7,34.15,2023/03/08,23:21:08,152.0914993,-23.5067057,16.196,12,
2023/03/09 10:12:36.4864,2.970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.69,31.17,70,34.19,2023/03/08,23:21:09,152.0914992,-23.5067041,16.015,13,
2023/03/09 10:12:36.5064,2.990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.7,31.77,71.7,34.3,2023/03/08,23:21:10,152.091499,-23.5067041,15.702,13,
2023/03/09 10:12:36.5364,3.020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.72,31.87,71.9,34.37,2023/03/08,23:21:11,152.0914984,-23.5067035,15.454,13,
2023/03/09 10:12:36.5664,3.050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.69,31.39,67.4,34.27,2023/03/08,23:21:12,152.0914982,-23.5067027,15.2,13,
2023/03/09 10:12:36.5864,3.070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.68,31.11,67.8,34.26,2023/03/08,23:21:13,152.0914986,-23.5067013,14.955,13,
2023/03/09 10:12:36.6163,3.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.64,30.97,67.7,34.23,2023/03/08,23:21:14,152.0914976,-23.5067007,15.051,13,
2023/03/09 10:12:36.6462,3.130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.65,30.91,68,34.25,2023/03/08,23:21:15,152.0914971,-23.5066999,15.019,13,
2023/03/09 10:12:36.6663,3.150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,30.85,68,34.23,2023/03/08,23:21:16,152.0914976,-23.5066987,14.695,13,
2023/03/09 10:12:36.6963,3.180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.66,30.94,68.6,34.2,2023/03/08,23:21:17,152.0914977,-23.5066979,14.458,13,
2023/03/09 10:12:36.7163,3.200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,31.18,69,34.22,2023/03/08,23:21:18,152.0914975,-23.5066975,14.219,13,
2023/03/09 10:12:36.7463,3.230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,31.26,69.1,34.26,2023/03/08,23:21:19,152.091497,-23.5066971,14.067,13,
2023/03/09 10:12:36.7663,3.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.64,31.42,68.6,34.33,2023/03/08,23:21:20,152.091497,-23.5066962,13.987,13,
2023/03/09 10:12:36.7963,3.280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.7,31.54,68.1,34.38,2023/03/08,23:21:21,152.0914971,-23.5066955,14.023,13,
2023/03/09 10:12:36.8261,3.310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.66,31.5,68.3,34.43,2023/03/08,23:21:22,152.0914975,-23.5066944,13.725,13,
2023/03/09 10:12:36.8462,3.330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.69,31.85,68.6,34.55,2023/03/08,23:21:23,152.0914975,-23.506695,13.8,13,
2023/03/09 10:12:36.8761,3.360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.68,32.1,68.9,34.65,2023/03/08,23:21:24,152.0914969,-23.5066952,13.762,13,
2023/03/09 10:12:36.9061,3.390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.7,32.39,69.8,34.76,2023/03/08,23:21:25,152.0914966,-23.5066939,13.654,13,
2023/03/09 10:12:36.9260,3.410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,32.33,69.2,34.83,2023/03/08,23:21:26,152.0914967,-23.5066926,13.496,13,
2023/03/09 10:12:36.9562,3.440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.68,32.27,68.6,34.9,2023/03/08,23:21:27,152.0914968,-23.5066911,13.383,13,
2023/03/09 10:12:36.9761,3.460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.68,32.31,68.5,34.97,2023/03/08,23:21:28,152.0914969,-23.5066902,13.266,13,
2023/03/09 10:12:36.9962,3.480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.7,32.29,68.1,35,2023/03/08,23:21:29,152.0914968,-23.5066894,13.18,13,
2023/03/09 10:12:37.0260,3.510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.68,32.18,67.7,34.98,2023/03/08,23:21:30,152.0914969,-23.5066894,13.135,13,
