"dji_datetime","dji_alt","dji_lat","dji_long","dji_battery","dji_satcount","dji_epoch","dji_day_local","dji_take_off","dji_status"
2023-03-09 05:00:44,103.68,-23.5044183273252,152.093409551063,89,18,1678338044,"20230309","15","ascent"
2023-03-09 05:00:45,106.58,-23.5044181945714,152.093409381238,89,18,1678338045,"20230309","15","ascent"
2023-03-09 05:00:46,109.47,-23.5044184173801,152.093409160411,88,18,1678338046,"20230309","15","ascent"
2023-03-09 05:00:47,112.57,-23.5044187279507,152.093409724688,88,18,1678338047,"20230309","15","ascent"
2023-03-09 05:00:48,115.7,-23.5044187746666,152.0934099914,88,18,1678338048,"20230309","15","ascent"
2023-03-09 05:00:49,118.57,-23.5044185165944,152.093410015541,88,18,1678338049,"20230309","15","ascent"
2023-03-09 05:00:50,121.42,-23.5044181351531,152.093409879294,88,18,1678338050,"20230309","15","ascent"
2023-03-09 05:00:51,124.5,-23.5044183172144,152.093410000034,88,18,1678338051,"20230309","15","ascent"
2023-03-09 05:00:52,127.71,-23.5044185717757,152.093409799728,88,18,1678338052,"20230309","15","ascent"
2023-03-09 05:00:53,130.51,-23.5044187027049,152.093410020707,88,18,1678338053,"20230309","15","ascent"
2023-03-09 05:00:54,133.32,-23.5044186192841,152.093410112922,88,18,1678338054,"20230309","15","ascent"
2023-03-09 05:00:55,136.38,-23.5044185452663,152.093410216075,88,18,1678338055,"20230309","15","ascent"
2023-03-09 05:00:56,139.58,-23.5044186445872,152.09341012865,88,18,1678338056,"20230309","15","ascent"
2023-03-09 05:00:57,142.57,-23.5044186793725,152.093410296686,88,18,1678338057,"20230309","15","ascent"
2023-03-09 05:00:58,145.34,-23.504418922565,152.093410499717,88,18,1678338058,"20230309","15","ascent"
2023-03-09 05:00:59,148.32,-23.5044189713345,152.093410580075,88,18,1678338059,"20230309","15","ascent"
2023-03-09 05:01:00,151.5,-23.5044189746018,152.093410608218,88,18,1678338060,"20230309","15","ascent"
2023-03-09 05:01:01,154.72,-23.5044188696834,152.093410363815,88,18,1678338061,"20230309","15","ascent"
2023-03-09 05:01:02,157.51,-23.5044192502231,152.093410886994,88,18,1678338062,"20230309","15","ascent"
2023-03-09 05:01:03,160.32,-23.5044191632873,152.093410970428,88,18,1678338063,"20230309","15","ascent"
2023-03-09 05:01:04,163.47,-23.5044190062275,152.093410883401,88,18,1678338064,"20230309","15","ascent"
2023-03-09 05:01:05,166.65,-23.5044189066923,152.093410879517,88,18,1678338065,"20230309","15","ascent"
2023-03-09 05:01:06,169.56,-23.5044191895773,152.093411022551,88,18,1678338066,"20230309","15","ascent"
2023-03-09 05:01:07,172.42,-23.5044190433237,152.093411113191,88,18,1678338067,"20230309","15","ascent"
2023-03-09 05:01:08,175.47,-23.5044191469111,152.093411477752,88,18,1678338068,"20230309","15","ascent"
2023-03-09 05:01:09,178.61,-23.504419390604,152.093411733076,88,18,1678338069,"20230309","15","ascent"
2023-03-09 05:01:10,181.61,-23.504419425036,152.093411514515,88,18,1678338070,"20230309","15","ascent"
2023-03-09 05:01:11,184.47,-23.5044194609453,152.093411547223,87,18,1678338071,"20230309","15","ascent"
2023-03-09 05:01:12,187.49,-23.5044194270571,152.093411317869,87,18,1678338072,"20230309","15","ascent"
2023-03-09 05:01:13,190.64,-23.5044195570069,152.093411484291,87,18,1678338073,"20230309","15","ascent"
2023-03-09 05:01:14,193.62,-23.5044196416339,152.093412041711,87,17,1678338074,"20230309","15","ascent"
2023-03-09 05:01:15,196.44,-23.5044198670073,152.093412241881,87,18,1678338075,"20230309","15","ascent"
2023-03-09 05:01:16,199.25,-23.5044195143508,152.093412190977,87,18,1678338076,"20230309","15","ascent"
2023-03-09 05:01:17,202.47,-23.5044199580162,152.093412148336,87,18,1678338077,"20230309","15","ascent"
2023-03-09 05:01:18,205.59,-23.5044197942201,152.093412078258,87,18,1678338078,"20230309","15","ascent"
2023-03-09 05:01:19,208.37,-23.5044196478477,152.093412180896,87,18,1678338079,"20230309","15","ascent"
2023-03-09 05:01:20,211.22,-23.5044200086523,152.093412435278,87,18,1678338080,"20230309","15","ascent"
2023-03-09 05:01:21,214.17,-23.5044199761942,152.093412828545,87,18,1678338081,"20230309","15","ascent"
2023-03-09 05:01:22,217.28,-23.5044202696385,152.093412932819,87,18,1678338082,"20230309","15","ascent"
2023-03-09 05:01:23,220.48,-23.5044200747475,152.093412693077,87,18,1678338083,"20230309","15","ascent"
2023-03-09 05:01:24,223.52,-23.5044200811623,152.093412703002,87,18,1678338084,"20230309","15","ascent"
2023-03-09 05:01:25,226.52,-23.5044203183207,152.093412829188,87,18,1678338085,"20230309","15","ascent"
2023-03-09 05:01:26,229.53,-23.5044205405933,152.093412892042,87,18,1678338086,"20230309","15","ascent"
2023-03-09 05:01:27,232.52,-23.5044204334595,152.09341300509,87,17,1678338087,"20230309","15","ascent"
2023-03-09 05:01:28,235.37,-23.5044202253386,152.093412988174,87,17,1678338088,"20230309","15","ascent"
2023-03-09 05:01:29,238.22,-23.5044202297187,152.093413123623,87,18,1678338089,"20230309","15","ascent"
2023-03-09 05:01:30,241.23,-23.504420412241,152.093413165879,87,17,1678338090,"20230309","15","ascent"
2023-03-09 05:01:31,244.37,-23.504420383257,152.093413486961,87,18,1678338091,"20230309","15","ascent"
2023-03-09 05:01:32,247.52,-23.5044203977938,152.093413481196,87,18,1678338092,"20230309","15","ascent"
2023-03-09 05:01:33,250.52,-23.5044204552536,152.093413546202,87,18,1678338093,"20230309","15","ascent"
2023-03-09 05:01:34,253.52,-23.5044205453633,152.093413809756,86,18,1678338094,"20230309","15","ascent"
2023-03-09 05:01:35,256.52,-23.5044206007122,152.093413924044,86,18,1678338095,"20230309","15","ascent"
2023-03-09 05:01:36,259.52,-23.5044207493508,152.093414058556,86,18,1678338096,"20230309","15","ascent"
2023-03-09 05:01:37,262.34,-23.5044208572309,152.093414048048,86,18,1678338097,"20230309","15","ascent"
2023-03-09 05:01:38,265.17,-23.5044208344986,152.093413965164,86,18,1678338098,"20230309","15","ascent"
2023-03-09 05:01:39,268.31,-23.5044206966736,152.093414124022,86,18,1678338099,"20230309","15","ascent"
2023-03-09 05:01:40,271.46,-23.5044207599326,152.09341421948,86,18,1678338100,"20230309","15","ascent"
2023-03-09 05:01:41,274.33,-23.5044210035302,152.093414173557,86,17,1678338101,"20230309","15","ascent"
2023-03-09 05:01:42,277.21,-23.5044212669543,152.093414206222,86,18,1678338102,"20230309","15","ascent"
2023-03-09 05:01:43,280.22,-23.5044214272713,152.093414174399,86,18,1678338103,"20230309","15","ascent"
2023-03-09 05:01:44,283.35,-23.504421378609,152.093414223368,86,18,1678338104,"20230309","15","ascent"
2023-03-09 05:01:45,286.46,-23.5044214959433,152.093414392288,86,18,1678338105,"20230309","15","ascent"
2023-03-09 05:01:46,289.27,-23.5044215224161,152.093414653934,86,18,1678338106,"20230309","15","ascent"
2023-03-09 05:01:47,292.12,-23.5044215500585,152.09341468318,86,18,1678338107,"20230309","15","ascent"
2023-03-09 05:01:48,295.29,-23.504421435954,152.093414474105,86,18,1678338108,"20230309","15","ascent"
2023-03-09 05:01:49,298.45,-23.5044213497171,152.093414395576,86,18,1678338109,"20230309","15","ascent"
2023-03-09 05:01:50,301.38,-23.5044214478592,152.093414986987,86,18,1678338110,"20230309","15","ascent"
2023-03-09 05:01:51,304.17,-23.5044216281731,152.093415467092,86,18,1678338111,"20230309","15","ascent"
2023-03-09 05:01:52,307.02,-23.5044217736196,152.093415651401,86,18,1678338112,"20230309","15","ascent"
2023-03-09 05:01:53,310.17,-23.5044217737442,152.093415484349,86,18,1678338113,"20230309","15","ascent"
2023-03-09 05:01:54,313.32,-23.5044216583712,152.093415218628,86,18,1678338114,"20230309","15","ascent"
2023-03-09 05:01:55,316.37,-23.5044217334581,152.093415255996,86,18,1678338115,"20230309","15","ascent"
2023-03-09 05:01:56,319.2,-23.5044218761174,152.093415341384,86,18,1678338116,"20230309","15","ascent"
2023-03-09 05:01:57,322.02,-23.5044220574092,152.093415520671,86,18,1678338117,"20230309","15","ascent"
2023-03-09 05:01:58,325.17,-23.504422194499,152.093415620343,85,18,1678338118,"20230309","15","ascent"
2023-03-09 05:01:59,328.32,-23.504422189572,152.093415726467,85,18,1678338119,"20230309","15","ascent"
2023-03-09 05:02:00,331.17,-23.504422020315,152.093415687717,85,18,1678338120,"20230309","15","ascent"
2023-03-09 05:02:01,334.02,-23.504422022237,152.093415799485,85,18,1678338121,"20230309","15","ascent"
2023-03-09 05:02:02,337.15,-23.504422062862,152.093415910826,85,18,1678338122,"20230309","15","ascent"
2023-03-09 05:02:03,340.23,-23.504422051899,152.093416234382,85,17,1678338123,"20230309","15","ascent"
2023-03-09 05:02:04,343.07,-23.5044220702389,152.093416312138,85,18,1678338124,"20230309","15","ascent"
2023-03-09 05:02:05,345.92,-23.5044221731236,152.093416300883,85,18,1678338125,"20230309","15","ascent"
2023-03-09 05:02:06,349.08,-23.504422428116,152.093416320862,85,18,1678338126,"20230309","15","ascent"
2023-03-09 05:02:07,352.24,-23.504422523584,152.093416293962,85,18,1678338127,"20230309","15","ascent"
2023-03-09 05:02:08,355.09,-23.5044225789206,152.09341640086,85,17,1678338128,"20230309","15","ascent"
2023-03-09 05:02:09,357.94,-23.5044226321708,152.09341652209,85,18,1678338129,"20230309","15","ascent"
2023-03-09 05:02:10,361.09,-23.5044227901551,152.093416818041,85,17,1678338130,"20230309","15","ascent"
2023-03-09 05:02:11,364.22,-23.5044225598801,152.093417014698,85,18,1678338131,"20230309","15","ascent"
2023-03-09 05:02:12,367.07,-23.5044224927189,152.093417054611,85,18,1678338132,"20230309","15","ascent"
2023-03-09 05:02:13,369.92,-23.5044225755609,152.093416988406,85,18,1678338133,"20230309","15","ascent"
2023-03-09 05:02:14,372.95,-23.5044226805839,152.093416915941,85,18,1678338134,"20230309","15","ascent"
2023-03-09 05:02:15,376.07,-23.504422816971,152.093417355579,85,18,1678338135,"20230309","15","ascent"
2023-03-09 05:02:16,379.19,-23.5044228978123,152.093417610683,85,18,1678338136,"20230309","15","ascent"
2023-03-09 05:02:17,382.03,-23.5044228625945,152.093417465633,85,18,1678338137,"20230309","15","ascent"
2023-03-09 05:02:18,384.88,-23.5044230161859,152.093417568995,85,18,1678338138,"20230309","15","ascent"
2023-03-09 05:02:19,388.03,-23.5044229230881,152.093417662695,85,18,1678338139,"20230309","15","ascent"
2023-03-09 05:02:20,391.12,-23.5044228785677,152.093417831681,85,18,1678338140,"20230309","15","ascent"
2023-03-09 05:02:21,394.12,-23.5044231441269,152.093417906523,85,18,1678338141,"20230309","15","ascent"
2023-03-09 05:02:22,396.97,-23.5044232734387,152.093417944466,84,18,1678338142,"20230309","15","ascent"
2023-03-09 05:02:23,399.83,-23.5044233556259,152.093418049421,84,18,1678338143,"20230309","15","ascent"
2023-03-09 05:02:24,402.97,-23.5044233408273,152.093418217218,84,18,1678338144,"20230309","15","ascent"
2023-03-09 05:02:25,406.12,-23.5044232591012,152.093418349715,84,18,1678338145,"20230309","15","ascent"
2023-03-09 05:02:26,409.15,-23.5044233010446,152.093418451163,84,18,1678338146,"20230309","15","ascent"
2023-03-09 05:02:27,411.99,-23.5044232463598,152.09341842119,84,18,1678338147,"20230309","15","ascent"
2023-03-09 05:02:28,414.82,-23.5044233511574,152.093418422285,84,18,1678338148,"20230309","15","ascent"
2023-03-09 05:02:29,417.97,-23.5044234776231,152.09341842102,84,18,1678338149,"20230309","15","ascent"
2023-03-09 05:02:30,421.12,-23.5044235061835,152.093418579024,84,18,1678338150,"20230309","15","ascent"
2023-03-09 05:02:31,424.12,-23.5044235409444,152.093418644703,84,18,1678338151,"20230309","15","ascent"
2023-03-09 05:02:32,426.97,-23.5044236255866,152.093418708995,84,18,1678338152,"20230309","15","ascent"
2023-03-09 05:02:33,429.82,-23.5044236973412,152.093418792712,84,18,1678338153,"20230309","15","ascent"
2023-03-09 05:02:34,432.82,-23.5044237401344,152.093418897763,84,18,1678338154,"20230309","15","ascent"
2023-03-09 05:02:35,435.97,-23.5044236450727,152.093418926488,84,18,1678338155,"20230309","15","ascent"
2023-03-09 05:02:36,438.96,-23.5044238268357,152.093418869879,84,18,1678338156,"20230309","15","ascent"
2023-03-09 05:02:37,441.77,-23.5044238390167,152.093419006491,84,18,1678338157,"20230309","15","ascent"
2023-03-09 05:02:38,444.95,-23.5044239713739,152.093419054846,84,18,1678338158,"20230309","15","ascent"
2023-03-09 05:02:39,448.11,-23.5044242064463,152.093419158372,84,18,1678338159,"20230309","15","ascent"
2023-03-09 05:02:40,451.07,-23.5044242407412,152.093419149852,84,18,1678338160,"20230309","15","ascent"
2023-03-09 05:02:41,453.92,-23.504424407799,152.093419284256,84,18,1678338161,"20230309","15","ascent"
2023-03-09 05:02:42,456.72,-23.5044244238941,152.093419382404,84,18,1678338162,"20230309","15","ascent"
2023-03-09 05:02:43,459.87,-23.5044243306965,152.093419424496,84,18,1678338163,"20230309","15","ascent"
2023-03-09 05:02:44,463.02,-23.5044243026968,152.093419505661,84,18,1678338164,"20230309","15","ascent"
2023-03-09 05:02:45,465.87,-23.5044244258618,152.093419628064,84,18,1678338165,"20230309","15","ascent"
2023-03-09 05:02:46,468.72,-23.5044244198642,152.093419632251,83,18,1678338166,"20230309","15","ascent"
2023-03-09 05:02:47,471.87,-23.504424475866,152.093419630472,83,18,1678338167,"20230309","15","ascent"
2023-03-09 05:02:48,475.02,-23.5044246226455,152.093419779678,83,18,1678338168,"20230309","15","ascent"
2023-03-09 05:02:49,478.02,-23.5044246143116,152.093419837001,83,18,1678338169,"20230309","15","ascent"
2023-03-09 05:02:50,480.87,-23.5044246151401,152.093419946163,83,18,1678338170,"20230309","15","ascent"
2023-03-09 05:02:51,483.72,-23.5044247068886,152.093420131301,83,18,1678338171,"20230309","15","ascent"
2023-03-09 05:02:52,486.87,-23.5044249008326,152.093420166325,83,18,1678338172,"20230309","15","ascent"
2023-03-09 05:02:53,490.02,-23.5044249073946,152.093420281374,83,18,1678338173,"20230309","15","ascent"
2023-03-09 05:02:54,493.01,-23.5044248507847,152.093420337158,83,18,1678338174,"20230309","15","ascent"
2023-03-09 05:02:55,495.82,-23.5044246750854,152.093420333218,83,18,1678338175,"20230309","15","ascent"
2023-03-09 05:02:56,498.67,-23.5044247117957,152.093420424585,83,18,1678338176,"20230309","15","ascent"
2023-03-09 05:02:57,501.83,-23.5044248096437,152.093420414262,83,18,1678338177,"20230309","15","ascent"
2023-03-09 05:02:58,504.99,-23.5044249417443,152.093420553672,83,18,1678338178,"20230309","15","ascent"
2023-03-09 05:02:59,507.96,-23.5044249281469,152.093420762921,83,18,1678338179,"20230309","15","ascent"
2023-03-09 05:03:00,510.82,-23.5044251097189,152.093420972571,83,18,1678338180,"20230309","15","ascent"
2023-03-09 05:03:01,513.67,-23.5044252165695,152.093420987671,83,18,1678338181,"20230309","15","ascent"
2023-03-09 05:03:02,516.81,-23.5044253254254,152.093421129593,83,18,1678338182,"20230309","15","ascent"
2023-03-09 05:03:03,519.65,-23.5044254107702,152.093421152018,83,18,1678338183,"20230309","15","ascent"
2023-03-09 05:03:04,522.5,-23.5044253998594,152.093421126847,83,18,1678338184,"20230309","15","ascent"
2023-03-09 05:03:05,525.5,-23.5044253907123,152.09342125139,83,18,1678338185,"20230309","15","ascent"
2023-03-09 05:03:06,528.54,-23.5044255592443,152.093421343734,83,18,1678338186,"20230309","15","ascent"
2023-03-09 05:03:07,531.81,-23.5044254963641,152.09342143641,83,18,1678338187,"20230309","15","ascent"
2023-03-09 05:03:08,535.02,-23.5044256164847,152.093421323241,83,18,1678338188,"20230309","15","ascent"
2023-03-09 05:03:09,537.87,-23.5044256623239,152.093421345742,82,18,1678338189,"20230309","15","ascent"
2023-03-09 05:03:10,540.72,-23.5044256926682,152.093421480488,82,18,1678338190,"20230309","15","ascent"
2023-03-09 05:03:11,543.81,-23.5044257766347,152.093421485954,82,18,1678338191,"20230309","15","ascent"
2023-03-09 05:03:12,546.93,-23.50442576219,152.09342152557,82,18,1678338192,"20230309","15","ascent"
2023-03-09 05:03:13,549.92,-23.5044257902071,152.093421677869,82,18,1678338193,"20230309","15","ascent"
2023-03-09 05:03:14,552.77,-23.5044258705788,152.093421936548,82,18,1678338194,"20230309","15","ascent"
2023-03-09 05:03:15,555.62,-23.5044258773562,152.093422186277,82,18,1678338195,"20230309","15","ascent"
2023-03-09 05:03:16,558.58,-23.504425868666,152.09342237466,82,18,1678338196,"20230309","15","ascent"
2023-03-09 05:03:17,561.72,-23.5044259780279,152.093422541311,82,18,1678338197,"20230309","15","ascent"
2023-03-09 05:03:18,564.72,-23.5044258569023,152.093422666084,82,18,1678338198,"20230309","15","ascent"
2023-03-09 05:03:19,567.57,-23.5044259412856,152.093422773368,82,18,1678338199,"20230309","15","ascent"
2023-03-09 05:03:20,570.58,-23.5044261735917,152.093422855758,82,18,1678338200,"20230309","15","ascent"
2023-03-09 05:03:21,573.71,-23.5044260630361,152.09342285957,82,18,1678338201,"20230309","15","ascent"
2023-03-09 05:03:22,576.87,-23.5044260692267,152.093422981915,82,18,1678338202,"20230309","15","ascent"
2023-03-09 05:03:23,579.7,-23.5044261297324,152.093423056029,82,18,1678338203,"20230309","15","ascent"
2023-03-09 05:03:24,582.56,-23.5044263216547,152.093423102615,82,18,1678338204,"20230309","15","ascent"
2023-03-09 05:03:25,585.68,-23.5044263815119,152.093423062583,82,18,1678338205,"20230309","15","ascent"
2023-03-09 05:03:26,588.82,-23.5044263668877,152.093423085486,82,18,1678338206,"20230309","15","ascent"
2023-03-09 05:03:27,591.67,-23.5044263739606,152.093423067173,82,18,1678338207,"20230309","15","ascent"
2023-03-09 05:03:28,594.67,-23.5044264855604,152.093423198428,82,18,1678338208,"20230309","15","ascent"
2023-03-09 05:03:29,597.82,-23.5044264135738,152.093423258667,82,18,1678338209,"20230309","15","ascent"
2023-03-09 05:03:30,600.82,-23.504426462261,152.093423394061,82,18,1678338210,"20230309","15","ascent"
2023-03-09 05:03:31,603.82,-23.5044265750421,152.093423494015,82,18,1678338211,"20230309","15","ascent"
2023-03-09 05:03:32,606.67,-23.5044265310122,152.093423487413,81,18,1678338212,"20230309","15","ascent"
2023-03-09 05:03:33,609.52,-23.5044266788041,152.093423602204,81,18,1678338213,"20230309","15","ascent"
2023-03-09 05:03:34,612.67,-23.5044266549539,152.093423595718,81,18,1678338214,"20230309","15","ascent"
2023-03-09 05:03:35,615.82,-23.5044267401292,152.093423699796,81,18,1678338215,"20230309","15","ascent"
2023-03-09 05:03:36,618.67,-23.5044267647317,152.093423772909,81,18,1678338216,"20230309","15","ascent"
2023-03-09 05:03:37,621.52,-23.5044268130229,152.093423823725,81,18,1678338217,"20230309","15","ascent"
2023-03-09 05:03:38,624.52,-23.5044268631906,152.093423914666,81,18,1678338218,"20230309","15","ascent"
2023-03-09 05:03:39,627.67,-23.5044268581912,152.093424022291,81,18,1678338219,"20230309","15","ascent"
2023-03-09 05:03:40,630.82,-23.5044268571869,152.093424092211,81,18,1678338220,"20230309","15","ascent"
2023-03-09 05:03:41,633.67,-23.5044269842263,152.093424181921,81,18,1678338221,"20230309","15","ascent"
2023-03-09 05:03:42,636.5,-23.5044270979365,152.093424210236,81,18,1678338222,"20230309","15","ascent"
2023-03-09 05:03:43,639.64,-23.5044271387609,152.093424284877,81,18,1678338223,"20230309","15","ascent"
2023-03-09 05:03:44,642.78,-23.5044272027676,152.093424217367,81,18,1678338224,"20230309","15","ascent"
2023-03-09 05:03:45,645.62,-23.5044274501422,152.093424271805,81,18,1678338225,"20230309","15","ascent"
2023-03-09 05:03:46,648.47,-23.5044275326127,152.093424412909,81,18,1678338226,"20230309","15","ascent"
2023-03-09 05:03:47,651.47,-23.5044276248333,152.093424548572,81,18,1678338227,"20230309","15","ascent"
2023-03-09 05:03:48,654.61,-23.5044277705785,152.093424636835,81,18,1678338228,"20230309","15","ascent"
2023-03-09 05:03:49,657.72,-23.5044278007215,152.093424760138,81,18,1678338229,"20230309","15","ascent"
2023-03-09 05:03:50,660.62,-23.5044278416445,152.093424744593,81,18,1678338230,"20230309","15","ascent"
2023-03-09 05:03:51,663.48,-23.5044277437552,152.093424451907,81,18,1678338231,"20230309","15","ascent"
2023-03-09 05:03:52,666.59,-23.5044278379422,152.093424818623,81,18,1678338232,"20230309","15","ascent"
2023-03-09 05:03:53,669.72,-23.504427937764,152.093425109864,81,18,1678338233,"20230309","15","ascent"
2023-03-09 05:03:54,672.57,-23.5044280153577,152.093425116103,81,18,1678338234,"20230309","15","ascent"
2023-03-09 05:03:55,675.42,-23.5044280434997,152.093425102629,80,18,1678338235,"20230309","15","ascent"
2023-03-09 05:03:56,678.57,-23.5044281494149,152.093425111743,80,18,1678338236,"20230309","15","ascent"
2023-03-09 05:03:57,681.72,-23.5044281187511,152.093425207814,80,18,1678338237,"20230309","15","ascent"
2023-03-09 05:03:58,684.72,-23.5044281422723,152.093425250893,80,18,1678338238,"20230309","15","ascent"
2023-03-09 05:03:59,687.57,-23.5044282575755,152.093425409621,80,18,1678338239,"20230309","15","ascent"
2023-03-09 05:04:00,690.42,-23.50442823463,152.093425515179,80,18,1678338240,"20230309","15","ascent"
2023-03-09 05:04:01,693.57,-23.5044282320057,152.093425648886,80,18,1678338241,"20230309","15","ascent"
2023-03-09 05:04:02,696.72,-23.5044283223822,152.093425631724,80,18,1678338242,"20230309","15","ascent"
2023-03-09 05:04:03,699.57,-23.5044284181301,152.093425660622,80,18,1678338243,"20230309","15","ascent"
2023-03-09 05:04:04,702.42,-23.504428526589,152.093425707791,80,18,1678338244,"20230309","15","ascent"
2023-03-09 05:04:05,705.42,-23.5044286365191,152.093425698494,80,18,1678338245,"20230309","15","ascent"
2023-03-09 05:04:06,708.57,-23.5044286997133,152.09342565848,80,18,1678338246,"20230309","15","ascent"
2023-03-09 05:04:07,711.72,-23.5044287208719,152.093425721633,80,18,1678338247,"20230309","15","ascent"
2023-03-09 05:04:08,714.57,-23.5044287274208,152.093425835474,80,18,1678338248,"20230309","15","ascent"
2023-03-09 05:04:09,717.4,-23.5044288255111,152.093425953901,80,18,1678338249,"20230309","15","ascent"
2023-03-09 05:04:10,720.57,-23.5044288897919,152.093425951015,80,18,1678338250,"20230309","15","ascent"
2023-03-09 05:04:11,723.68,-23.5044289359894,152.093426161775,80,18,1678338251,"20230309","15","ascent"
2023-03-09 05:04:12,726.57,-23.5044290282741,152.093426285027,80,18,1678338252,"20230309","15","ascent"
2023-03-09 05:04:13,729.42,-23.5044291472965,152.093426296467,80,18,1678338253,"20230309","15","ascent"
2023-03-09 05:04:14,732.54,-23.5044291286923,152.093426472423,80,18,1678338254,"20230309","15","ascent"
2023-03-09 05:04:15,735.67,-23.5044291412379,152.093426621335,80,18,1678338255,"20230309","15","ascent"
2023-03-09 05:04:16,738.52,-23.5044292064954,152.09342673737,80,18,1678338256,"20230309","15","ascent"
2023-03-09 05:04:17,741.37,-23.5044292687678,152.093426723306,80,18,1678338257,"20230309","15","ascent"
2023-03-09 05:04:18,744.37,-23.5044293924323,152.093426820241,80,18,1678338258,"20230309","15","ascent"
2023-03-09 05:04:19,747.51,-23.5044294193553,152.093426929312,79,18,1678338259,"20230309","15","ascent"
2023-03-09 05:04:20,750.67,-23.5044295015126,152.093427039953,79,18,1678338260,"20230309","15","ascent"
2023-03-09 05:04:21,753.67,-23.5044295143697,152.093427119832,79,18,1678338261,"20230309","15","ascent"
2023-03-09 05:04:22,756.52,-23.5044294745129,152.093427184731,79,18,1678338262,"20230309","15","ascent"
2023-03-09 05:04:23,759.37,-23.5044295116557,152.093427223433,79,18,1678338263,"20230309","15","ascent"
2023-03-09 05:04:24,762.51,-23.504429507429,152.093427229008,79,18,1678338264,"20230309","15","ascent"
2023-03-09 05:04:25,765.67,-23.5044295085579,152.093427272222,79,18,1678338265,"20230309","15","ascent"
2023-03-09 05:04:26,768.52,-23.5044295098159,152.093427429919,79,18,1678338266,"20230309","15","ascent"
2023-03-09 05:04:27,771.37,-23.5044295331209,152.093427468198,79,18,1678338267,"20230309","15","ascent"
