time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(meters),height_above_ground_at_drone_location(meters),ground_elevation_at_drone_location(meters),altitude_above_seaLevel(meters),height_sonar(meters),speed(m/s),distance(meters),mileage(meters),satellites,gpslevel,voltage(v),max_altitude(meters),max_ascent(meters),max_speed(m/s),max_distance(meters), xSpeed(m/s), ySpeed(m/s), zSpeed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(c),altitude(meters),ascent(meters),flycStateRaw,flycState,message
1000,2023-03-08 23:30:25,-23.5067214851218,152.091496676634,0,,,1.0452784,0.3,0,0.0111965,0.0270765,16,5,0,1.0452784,0,0,0.0157058,0,0,0,327.1, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,41,Motors_Started,
1100,2023-03-08 23:30:26,-23.5067216417962,152.091496846704,0,,,1.0452784,0.3,0,0.0165187,0.0516601,16,5,0,1.0452784,0,0,0.0165187,0,0,0,327.2, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,41,Motors_Started,
1200,2023-03-08 23:30:26,-23.5067216576954,152.091496860869,0,,,1.0452784,0.3,0,0.0187181,0.0539433,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327.2, 0.3, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,41,Motors_Started,
1300,2023-03-08 23:30:26,-23.5067216299026,152.091496845561,0,,,1.0452784,0.3,0,0.0152585,0.0574059,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327.1, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,41,Motors_Started,
1400,2023-03-08 23:30:26,-23.5067216439013,152.091496860037,0,,,1.0452784,0.3,0,0.0172976,0.0595513,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327.1, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,41,Motors_Started,
1500,2023-03-08 23:30:26,-23.5067216164317,152.091496687383,0,,,1.0452784,0.3,0,0.0158779,0.0774212,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327.1, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,41,Motors_Started,
1600,2023-03-08 23:30:26,-23.5067216256589,152.09149668584,0,,,1.0452784,0.3,0,0.0167867,0.0784593,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,41,Motors_Started,
1700,2023-03-08 23:30:26,-23.5067216236097,152.09149669004,0,,,1.0452784,0.3,0,0.0163491,0.0789445,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,41,Motors_Started,
1800,2023-03-08 23:30:26,-23.5067216346834,152.091496690016,0,,,1.0452784,0.3,0,0.0173616,0.080176,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.2, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,41,Motors_Started,
1900,2023-03-08 23:30:26,-23.5067216245678,152.091496698512,0,,,1.0452784,0.3,0,0.0159454,0.0815958,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,41,Motors_Started,
2000,2023-03-08 23:30:26,-23.5067216348119,152.091496700192,0,,,1.0452784,0.3,0,0.0168212,0.0827479,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
2100,2023-03-08 23:30:26,-23.5067216082234,152.091496707469,0,,,1.0452784,0.3,0,0.0139266,0.0857964,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
2200,2023-03-08 23:30:27,-23.5067216161224,152.091496713017,0,,,1.0452784,0.3,0,0.0143665,0.0868412,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
2300,2023-03-08 23:30:27,-23.5067214560387,152.091496867324,0,,,1.0452784,0.2,0,0.0100461,0.110601,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
2400,2023-03-08 23:30:27,-23.5067214488066,152.091496887271,0,,,1.0452784,0.2,0,0.0122002,0.112789,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
2500,2023-03-08 23:30:27,-23.5067214456687,152.091496863334,0,,,1.0452784,0.3,0,0.0103931,0.115254,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
2600,2023-03-08 23:30:27,-23.5067214358906,152.091496881299,0,,,1.0452784,0.3,0,0.0125041,0.117385,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
2700,2023-03-08 23:30:27,-23.5067214461083,152.09149685418,0,,,1.0452784,0.3,0,0.00965428,0.120375,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
2800,2023-03-08 23:30:27,-23.5067214360954,152.091496869477,0,,,1.0452784,0.3,0,0.0115592,0.122291,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
2900,2023-03-08 23:30:27,-23.5067214478077,152.091496846095,0,,,1.0452784,0.3,0,0.00892816,0.125008,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
3000,2023-03-08 23:30:27,-23.5067214396783,152.091496859413,0,,,1.0452784,0.3,0,0.010532,0.12664,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
3100,2023-03-08 23:30:27,-23.5067214554751,152.091496838209,0,,,1.0452784,0.2,0,0.00775656,0.129426,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
3200,2023-03-08 23:30:28,-23.506721450565,152.091496851086,0,,,1.0452784,0.2,0,0.00908822,0.130848,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
3300,2023-03-08 23:30:28,-23.5067214631318,152.091496834097,0,,,1.0452784,0.3,0,0.00686541,0.133074,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
3400,2023-03-08 23:30:28,-23.5067214588698,152.091496845076,0,,,1.0452784,0.3,0,0.00802237,0.13429,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
3500,2023-03-08 23:30:28,-23.5067214705595,152.091496829076,0,,,1.0452784,0.3,0,0.00593655,0.136376,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
3600,2023-03-08 23:30:28,-23.5067214667895,152.091496839449,0,,,1.0452784,0.3,0,0.00702675,0.137514,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
3700,2023-03-08 23:30:28,-23.5067214826584,152.091496823466,0,,,1.0452784,0.3,0,0.00468403,0.139916,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
3800,2023-03-08 23:30:28,-23.5067214813125,152.091496831086,0,,,1.0452784,0.3,0,0.00543171,0.140707,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
3900,2023-03-08 23:30:28,-23.506721479186,152.091496819215,0,,,1.0452784,0.3,0,0.00455091,0.141941,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
4000,2023-03-08 23:30:28,-23.5067214776328,152.091496827371,0,,,1.0452784,0.3,0,0.00532268,0.14279,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
4100,2023-03-08 23:30:28,-23.5067214845937,152.091496814954,0,,,1.0452784,0.3,0,0.00384137,0.144274,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
4200,2023-03-08 23:30:29,-23.5067214843794,152.091496821254,0,,,1.0452784,0.3,0,0.00439187,0.144917,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
4300,2023-03-08 23:30:29,-23.5067216472422,152.091496811502,0,,,1.0452784,0.3,0,0.016091,0.163056,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
4400,2023-03-08 23:30:29,-23.5067216619066,152.091496815725,0,,,1.0452784,0.3,0,0.0177722,0.164743,16,5,0,1.0452784,0,0,0.0187181,0,0,0,326.9, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
4500,2023-03-08 23:30:29,-23.5067216383871,152.091496808314,0,,,1.0452784,0.3,0,0.0150658,0.167465,16,5,0,1.0452784,0,0,0.0187181,0,0,0,326.9, 0.3, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
4600,2023-03-08 23:30:29,-23.5067216516517,152.091496812631,0,,,1.0452784,0.3,0,0.0165939,0.169005,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
4700,2023-03-08 23:30:29,-23.5067216377707,152.091496801098,0,,,1.0452784,0.3,0,0.0148958,0.170945,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
4800,2023-03-08 23:30:29,-23.5067216517083,152.091496802811,0,,,1.0452784,0.3,0,0.0164556,0.172505,16,5,0,1.0452784,0,0,0.0187181,0,0,0,326.9, 0.3, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
4900,2023-03-08 23:30:29,-23.506721629582,152.091496798285,0,,,1.0452784,0.3,0,0.0139595,0.175008,16,5,0,1.0452784,0,0,0.0187181,0,0,0,326.9, 0.3, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
5000,2023-03-08 23:30:29,-23.506721637495,152.091496798942,0,,,1.0452784,0.3,0,0.0148417,0.175891,16,5,0,1.0452784,0,0,0.0187181,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
5100,2023-03-08 23:30:30,-23.5067216244607,152.091496952039,0,,,1.0452784,0.3,0,0.0216759,0.191571,16,5,0,1.0452784,0,0,0.0216759,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
5200,2023-03-08 23:30:30,-23.5067216342622,152.091496965886,0,,,1.0452784,0.3,0,0.0234597,0.193354,16,5,0,1.0452784,0,0,0.0234597,0,0,0,327, 0.3, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
5300,2023-03-08 23:30:30,-23.5067216122672,152.091496939441,0,,,1.0452784,0.3,0,0.0198311,0.196995,16,5,0,1.0452784,0,0,0.0234597,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
5400,2023-03-08 23:30:30,-23.5067216185643,152.091496952117,0,,,1.0452784,0.3,0,0.0212857,0.198465,16,5,0,1.0452784,0,0,0.0234597,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
5500,2023-03-08 23:30:30,-23.5067216097754,152.091496931391,0,,,1.0452784,0.3,0,0.0190111,0.200794,16,5,0,1.0452784,0,0,0.0234597,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
5600,2023-03-08 23:30:30,-23.5067216162015,152.091496940646,0,,,1.0452784,0.3,0,0.0201949,0.201978,16,5,0,1.0452784,0,0,0.0234597,0,0,0,327, 0.3, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
5700,2023-03-08 23:30:30,-23.5067217637337,152.091496924985,0,,,1.0452784,0.3,0,0.0321789,0.218462,16,5,0,1.0452784,0,0,0.0321789,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
5800,2023-03-08 23:30:30,-23.5067217826501,152.091496932945,0,,,1.0452784,0.3,0,0.0344244,0.220717,16,5,0,1.0452784,0,0,0.0344244,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
5900,2023-03-08 23:30:30,-23.5067217499838,152.091496917298,0,,,1.0452784,0.3,0,0.0304607,0.224684,16,5,0,1.0452784,0,0,0.0344244,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
6000,2023-03-08 23:30:30,-23.5067217645255,152.091496922335,0,,,1.0452784,0.3,0,0.0321385,0.226381,16,5,0,1.0452784,0,0,0.0344244,0,0,0,327, 0.3, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
6100,2023-03-08 23:30:31,-23.506721735027,152.091496912568,0,,,1.0452784,0.3,0,0.0287582,0.22981,16,5,0,1.0452784,0,0,0.0344244,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
6200,2023-03-08 23:30:31,-23.5067217483704,152.091496919261,0,,,1.0452784,0.2,0,0.0303902,0.231443,16,5,0,1.0452784,0,0,0.0344244,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
6300,2023-03-08 23:30:31,-23.5067217255126,152.091496909985,0,,,1.0452784,0.3,0,0.0276972,0.234155,16,5,0,1.0452784,0,0,0.0344244,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
6400,2023-03-08 23:30:31,-23.5067217333526,152.09149691265,0,,,1.0452784,0.2,0,0.0285963,0.235068,16,5,0,1.0452784,0,0,0.0344244,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
6500,2023-03-08 23:30:31,-23.5067218713657,152.091496906587,0,,,1.0452784,0.3,0,0.042638,0.250429,16,5,0,1.0452784,0,0,0.042638,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
6600,2023-03-08 23:30:31,-23.5067218934246,152.091496909974,0,,,1.0452784,0.2,0,0.0450866,0.252906,16,5,0,1.0452784,0,0,0.0450866,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
6700,2023-03-08 23:30:31,-23.5067218547847,152.091496900778,0,,,1.0452784,0.3,0,0.0407015,0.257304,16,5,0,1.0452784,0,0,0.0450866,0,0,0,327, 0.3, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
6800,2023-03-08 23:30:31,-23.5067218699054,152.091496901582,0,,,1.0452784,0.3,0,0.0423358,0.258988,16,5,0,1.0452784,0,0,0.0450866,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
6900,2023-03-08 23:30:31,-23.5067218375136,152.09149705652,0,,,1.0452784,0.3,0,0.0462623,0.275193,16,5,0,1.0452784,0,0,0.0462623,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
7000,2023-03-08 23:30:31,-23.5067218499634,152.091497071742,0,,,1.0452784,0.3,0,0.0483031,0.277273,16,5,0,1.0452784,0,0,0.0483031,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
7100,2023-03-08 23:30:31,-23.5067218232016,152.091497047182,0,,,1.0452784,0.3,0,0.0444181,0.281163,16,5,0,1.0452784,0,0,0.0483031,0,0,0,327, 0.2, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
7200,2023-03-08 23:30:32,-23.5067218322108,152.091497060587,0,,,1.0452784,0.3,0,0.0460445,0.282858,16,5,0,1.0452784,0,0,0.0483031,0,0,0,327, 0.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
7300,2023-03-08 23:30:32,-23.5067219700756,152.091497036835,0,,,1.0452784,0.3,0,0.0578039,0.298379,16,5,0,1.0452784,0,0,0.0578039,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
7400,2023-03-08 23:30:32,-23.5067219915061,152.091497047603,0,,,1.0452784,0.3,0,0.0604268,0.301003,16,5,0,1.0452784,0,0,0.0604268,0,0,0,327, 0.3, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
7500,2023-03-08 23:30:32,-23.5067219537834,152.091497191289,0,,,1.0452784,0.3,0,0.064933,0.316245,16,5,0,1.0452784,0,0,0.064933,0,0,0,327, 0.2, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
7600,2023-03-08 23:30:32,-23.5067219716369,152.091497217715,0,,,1.0452784,0.3,0,0.0681871,0.319592,16,5,0,1.0452784,0,0,0.0681871,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
7700,2023-03-08 23:30:32,-23.5067219436693,152.091497178535,0,,,1.0452784,0.3,0,0.0632373,0.324655,16,5,0,1.0452784,0,0,0.0681871,0,0,0,327, 0.3, -0.1,0,0,1024,1024,1185,1024,0,0,24,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
7800,2023-03-08 23:30:32,-23.5067219564676,152.091497199145,0,,,1.0452784,0.3,0,0.065676,0.327194,16,5,0,1.0452784,0,0,0.0681871,0,0,0,327, 0.2, -0.2,0,0,1024,1024,1625,1024,0,0,91,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
7900,2023-03-08 23:30:32,-23.5067219268761,152.091497166984,0,,,1.0452784,0.3,0,0.0610475,0.33184,16,5,0,1.0452784,0,0,0.0681871,0,0,0,327, 0.2, -0.2,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
8000,2023-03-08 23:30:32,-23.5067219365601,152.091497184984,0,,,1.0452784,0.3,0,0.0630532,0.333968,16,5,0,1.0452784,0,0,0.0681871,0,0,0,327, 0.2, -0.2,0,0,1024,1024,1684,1024,0,0,100,0,0,0,0,100,,,,,,,0,,1.0452784,0,10,Assisted_Takeoff,
